name,a20_DAC,apoptosis_DAC,bclxl_DAC,bid_DAC,caspase_DAC,ceramide_DAC,creb_DAC,ctla4_DAC,cytoskeletonsignaling_DAC,disc_DAC,erk_DAC,fas_DAC,fasl_DAC,fast_DAC,flip_DAC,fyn_DAC,gap_DAC,gpcr_DAC,grb2_DAC,gzmb_DAC,iap_DAC,ifng_DAC,ifngt_DAC,il2_DAC,il2ra_DAC,il2rat_DAC,il2rb_DAC,il2rbt_DAC,jak_DAC,lck_DAC,mcl1_DAC,mek_DAC,nfat_DAC,nfkb_DAC,p2_DAC,p27_DAC,pdgfr_DAC,pi3k_DAC,plcg1_DAC,proliferation_DAC,rantes_DAC,ras_DAC,s1p_DAC,sfas_DAC,smad_DAC,socs_DAC,sphk1_DAC,stat3_DAC,tbet_DAC,tcr_DAC,tnf_DAC,tpl2_DAC,tradd_DAC,zap70_DAC,il15_DAC,stimuli_DAC,cd45_DAC,stimuli2_DAC,pdgf_DAC,tax_DAC
attr_642,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0
attr_643,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_644,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0
attr_645,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_646,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
attr_647,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0
attr_648,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_649,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_650,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
attr_651,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0
attr_652,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0
attr_653,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_654,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_655,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_656,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_657,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0
attr_658,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_659,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0
attr_660,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_661,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_662,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_663,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0
attr_664,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_665,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_666,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_667,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0
attr_668,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_669,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
attr_670,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_671,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1.0
attr_672,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0
attr_673,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_674,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
attr_675,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0
attr_676,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0
attr_677,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_678,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0
attr_679,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_680,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_681,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_682,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0
attr_683,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_684,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0
attr_685,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0
attr_686,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_687,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0
attr_688,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0
attr_689,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0
attr_690,0.0,,0.0,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_691,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0
attr_692,0.0,,,,,0.0,0.0,,-1.0,,0.0,,0.0,0.0,,-1.0,0.0,0.0,0.0,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
attr_693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attr_694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attr_695,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
attr_696,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
attr_697,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0
attr_698,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0
attr_699,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,1.0
attr_700,0.0,,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0
attr_701,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,-1.0,0.0,1.0,0.0,1.0,0.0
attr_702,0.0,,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,-1.0,,0.0,0.0,1.0,,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,-1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0
