"","TF","symbol","gene"
"1601","V.HDAC2_04","HDAC2","MAD2L1"
"1602","V.HDAC2_04","HDAC2","ADAM9"
"1603","V.HDAC2_04","HDAC2","SF3B3"
"1604","V.HDAC2_04","HDAC2","ANXA1"
"1605","V.HDAC2_04","HDAC2","COPS6"
"1606","V.HDAC2_04","HDAC2","CALM1"
"1607","V.HDAC2_04","HDAC2","SH3D19"
"1608","V.HDAC2_04","HDAC2","ANXA6"
"1609","V.HDAC2_04","HDAC2","SMAD9"
"1610","V.HDAC2_04","HDAC2","AURKA"
"1611","V.HDAC2_04","HDAC2","PAK2"
"1612","V.HDAC2_04","HDAC2","MAD2L2"
"1613","V.HDAC2_04","HDAC2","BACE1"
"1614","V.HDAC2_04","HDAC2","STX1A"
"1615","V.HDAC2_04","HDAC2","UBC"
"1616","V.HDAC2_04","HDAC2","PTK2"
"1617","V.HDAC2_04","HDAC2","SETDB1"
"1618","V.HDAC2_04","HDAC2","CD44"
"1619","V.HDAC2_04","HDAC2","CDC27"
"1620","V.HDAC2_04","HDAC2","LTBP3"
"1621","V.HDAC2_04","HDAC2","UBE2I"
"1622","V.HDAC2_04","HDAC2","MSN"
"1623","V.HDAC2_04","HDAC2","SP1"
"1624","V.HDAC2_04","HDAC2","PTPRF"
"1625","V.HDAC2_04","HDAC2","PPM1D"
"1626","V.HDAC2_04","HDAC2","BUB1"
"1627","V.HDAC2_04","HDAC2","SMAD3"
"1628","V.HDAC2_04","HDAC2","TGFA"
"1629","V.HDAC2_04","HDAC2","BRCA2"
"1630","V.HDAC2_04","HDAC2","HSPG2"
"1631","V.HDAC2_04","HDAC2","PTPRS"
"1632","V.HDAC2_04","HDAC2","IGF1R"
"1633","V.HDAC2_04","HDAC2","ROCK1"
"1634","V.HDAC2_04","HDAC2","EVL"
"1635","V.HDAC2_04","HDAC2","DDX5"
"1636","V.HDAC2_04","HDAC2","HUWE1"
"1637","V.HDAC2_04","HDAC2","ATXN1"
"1638","V.HDAC2_04","HDAC2","CD55"
"1639","V.HDAC2_04","HDAC2","SOS1"
"1640","V.HDAC2_04","HDAC2","KAT2A"
"1641","V.HDAC2_04","HDAC2","CDK5"
"1642","V.HDAC2_04","HDAC2","ACTB"
"1643","V.HDAC2_04","HDAC2","PIK3R2"
"1644","V.HDAC2_04","HDAC2","TFDP1"
"1645","V.HDAC2_04","HDAC2","BCL3"
"1646","V.HDAC2_04","HDAC2","KAT2B"
"1647","V.HDAC2_04","HDAC2","TGFB1"
"1648","V.HDAC2_04","HDAC2","SOCS3"
"1649","V.HDAC2_04","HDAC2","COL1A1"
"1650","V.HDAC2_04","HDAC2","BIRC6"
"1651","V.HDAC2_04","HDAC2","FYN"
"1652","V.HDAC2_04","HDAC2","PTPRA"
"1653","V.HDAC2_04","HDAC2","CDC16"
"1654","V.HDAC2_04","HDAC2","TEC"
"1655","V.HDAC2_04","HDAC2","PKD1"
"1656","V.HDAC2_04","HDAC2","KIF11"
"1657","V.HDAC2_04","HDAC2","KLHL12"
"1658","V.HDAC2_04","HDAC2","ITGB5"
"1659","V.HDAC2_04","HDAC2","TAF9"
"1660","V.HDAC2_04","HDAC2","LCK"
"1661","V.HDAC2_04","HDAC2","PTK2B"
"1662","V.HDAC2_04","HDAC2","TAF1B"
"1663","V.HDAC2_04","HDAC2","E2F4"
"1664","V.HDAC2_04","HDAC2","CSK"
"1665","V.HDAC2_04","HDAC2","TSG101"
"1666","V.HDAC2_04","HDAC2","SERBP1"
"1667","V.HDAC2_04","HDAC2","RAD51"
"1668","V.HDAC2_04","HDAC2","KRT8"
"1669","V.HDAC2_04","HDAC2","LYN"
"1670","V.HDAC2_04","HDAC2","RRM2B"
"1671","V.HDAC2_04","HDAC2","BCAR1"
"1672","V.HDAC2_04","HDAC2","YWHAB"
"1673","V.HDAC2_04","HDAC2","PIN1"
"1674","V.HDAC2_04","HDAC2","ITGA5"
"1675","V.HDAC2_04","HDAC2","PPP2CA"
"1676","V.HDAC2_04","HDAC2","IGFBP3"
"1677","V.HDAC2_04","HDAC2","KAT5"
"1678","V.HDAC2_04","HDAC2","PFN2"
"1679","V.HDAC2_04","HDAC2","PIAS3"
"1680","V.HDAC2_04","HDAC2","PXN"
"1681","V.HDAC2_04","HDAC2","CD82"
"1682","V.HDAC2_04","HDAC2","CASP6"
"1683","V.HDAC2_04","HDAC2","DSP"
"1684","V.HDAC2_04","HDAC2","PRKCZ"
"1685","V.HDAC2_04","HDAC2","RFWD2"
"1686","V.HDAC2_04","HDAC2","CASP1"
"1687","V.HDAC2_04","HDAC2","DNAJB2"
"1688","V.HDAC2_04","HDAC2","PPP2R5A"
"1689","V.HDAC2_04","HDAC2","IRS1"
"1690","V.HDAC2_04","HDAC2","STX6"
"1691","V.HDAC2_04","HDAC2","CDC25A"
"1692","V.HDAC2_04","HDAC2","GRB10"
"1693","V.HDAC2_04","HDAC2","MEX3B"
"1694","V.HDAC2_04","HDAC2","GRB2"
"1695","V.HDAC2_04","HDAC2","AP2A1"
"1696","V.HDAC2_04","HDAC2","CHUK"
"1697","V.HDAC2_04","HDAC2","CASP3"
"1698","V.HDAC2_04","HDAC2","STAT5B"
"1699","V.HDAC2_04","HDAC2","HTRA2"
"1700","V.HDAC2_04","HDAC2","CHD3"
"1701","V.HDAC2_04","HDAC2","TRIM33"
"1702","V.HDAC2_04","HDAC2","EZR"
"1703","V.HDAC2_04","HDAC2","SVIL"
"1704","V.HDAC2_04","HDAC2","CABLES2"
"1705","V.HDAC2_04","HDAC2","TUBB"
"1706","V.HDAC2_04","HDAC2","MOCOS"
"1707","V.HDAC2_04","HDAC2","ACTN4"
"1708","V.HDAC2_04","HDAC2","TAF12"
"1709","V.HDAC2_04","HDAC2","GIPC1"
"1710","V.HDAC2_04","HDAC2","BGN"
"1711","V.HDAC2_04","HDAC2","SOCS1"
"1712","V.HDAC2_04","HDAC2","NMT2"
"1713","V.HDAC2_04","HDAC2","PKIA"
"1714","V.HDAC2_04","HDAC2","DYNLL1"
"1715","V.HDAC2_04","HDAC2","ICAM1"
"1716","V.HDAC2_04","HDAC2","ITGAV"
"1717","V.HDAC2_04","HDAC2","HTT"
"1718","V.HDAC2_04","HDAC2","EGFR"
"1719","V.HDAC2_04","HDAC2","BARD1"
"1720","V.HDAC2_04","HDAC2","SMAD2"
"1721","V.HDAC2_04","HDAC2","CAV1"
"1722","V.HDAC2_04","HDAC2","FZR1"
"1723","V.HDAC2_04","HDAC2","CASP9"
"1724","V.HDAC2_04","HDAC2","HMGB2"
"1725","V.HDAC2_04","HDAC2","EEA1"
"1726","V.HDAC2_04","HDAC2","CTGF"
"1727","V.HDAC2_04","HDAC2","SCAMP1"
"1728","V.HDAC2_04","HDAC2","DLG4"
"1729","V.HDAC2_04","HDAC2","ITGA6"
"1730","V.HDAC2_04","HDAC2","JUN"
"1731","V.HDAC2_04","HDAC2","PKN1"
"1732","V.HDAC2_04","HDAC2","PIAS4"
"1733","V.HDAC2_04","HDAC2","JAK1"
"1734","V.HDAC2_04","HDAC2","WWOX"
"1735","V.HDAC2_04","HDAC2","VASP"
"1736","V.HDAC2_04","HDAC2","ERBB2"
"1737","V.HDAC2_04","HDAC2","DAG1"
"1738","V.HDAC2_04","HDAC2","CDK1"
"1739","V.HDAC2_04","HDAC2","S100A2"
"1740","V.HDAC2_04","HDAC2","ABL1"
"1741","V.HDAC2_04","HDAC2","ITGB8"
"1742","V.HDAC2_04","HDAC2","HABP4"
"1743","V.HDAC2_04","HDAC2","SMAD5"
"1744","V.HDAC2_04","HDAC2","SKIL"
"1745","V.HDAC2_04","HDAC2","STAT3"
"1746","V.HDAC2_04","HDAC2","MAPKAPK5"
"1747","V.HDAC2_04","HDAC2","HDAC1"
"1748","V.HDAC2_04","HDAC2","PRKDC"
"1749","V.HDAC2_04","HDAC2","PIK3R1"
"1750","V.HDAC2_04","HDAC2","RASSF1"
"1751","V.HDAC2_04","HDAC2","GSK3B"
"1752","V.HDAC2_04","HDAC2","TBL1X"
"1753","V.HDAC2_04","HDAC2","TPX2"
"1754","V.HDAC2_04","HDAC2","RB1"
"1755","V.HDAC2_04","HDAC2","SNRPA"
"1756","V.HDAC2_04","HDAC2","NCK1"
"1757","V.HDAC2_04","HDAC2","PIAS1"
"1758","V.HDAC2_04","HDAC2","FN1"
"1759","V.HDAC2_04","HDAC2","MED28"
"1760","V.HDAC2_04","HDAC2","RASGRF1"
"1761","V.HDAC2_04","HDAC2","PRKCD"
"1762","V.HDAC2_04","HDAC2","HSP90AA1"
"1763","V.HDAC2_04","HDAC2","SNRNP70"
"1764","V.HDAC2_04","HDAC2","MSH2"
"1765","V.HDAC2_04","HDAC2","SNRPD2"
"1766","V.HDAC2_04","HDAC2","SNAP29"
"1767","V.HDAC2_04","HDAC2","CKAP5"
"1768","V.HDAC2_04","HDAC2","TGFBR1"
"1769","V.HDAC2_04","HDAC2","NMT1"
"1770","V.HDAC2_04","HDAC2","CAMK2G"
"1771","V.HDAC2_04","HDAC2","THBS1"
"1772","V.HDAC2_04","HDAC2","CTNNB1"
"1773","V.HDAC2_04","HDAC2","CXXC5"
"1774","V.HDAC2_04","HDAC2","COPS5"
"1775","V.HDAC2_04","HDAC2","HDAC2"
"1776","V.HDAC2_04","HDAC2","IRS2"
"1777","V.HDAC2_04","HDAC2","PML"
"1778","V.HDAC2_04","HDAC2","HRAS"
"1779","V.HDAC2_04","HDAC2","CASP7"
"1780","V.HDAC2_04","HDAC2","MYC"
"1781","V.HDAC2_04","HDAC2","PTPN1"
"1782","V.HDAC2_04","HDAC2","HMGA2"
"1783","V.HDAC2_04","HDAC2","EP300"
"1784","V.HDAC2_04","HDAC2","ING5"
"1785","V.HDAC2_04","HDAC2","SOCS5"
"1786","V.HDAC2_04","HDAC2","RRAS2"
"1787","V.HDAC2_04","HDAC2","SMURF2"
"1788","V.HDAC2_04","HDAC2","STUB1"
"1789","V.HDAC2_04","HDAC2","HDAC3"
"1790","V.HDAC2_04","HDAC2","FAS"
"1791","V.JUN_03","JUN","HSPA1A"
"1792","V.JUN_03","JUN","PTPRS"
"1793","V.JUN_03","JUN","BRCA2"
"1794","V.JUN_03","JUN","CDK5"
"1795","V.JUN_03","JUN","ATXN1"
"1796","V.JUN_03","JUN","MAPKAPK5"
"1797","V.JUN_03","JUN","CCNA2"
"1798","V.JUN_03","JUN","CDC16"
"1799","V.JUN_03","JUN","ATF3"
"1800","V.JUN_03","JUN","ITGB5"
"1801","V.JUN_03","JUN","NCOR1"
"1802","V.JUN_03","JUN","TBL1X"
"1803","V.JUN_03","JUN","NR3C1"
"1804","V.JUN_03","JUN","NDC80"
"1805","V.JUN_03","JUN","COL4A2"
"1806","V.JUN_03","JUN","SH3YL1"
"1807","V.JUN_03","JUN","PBK"
"1808","V.JUN_03","JUN","RHOA"
"1809","V.JUN_03","JUN","ITGB8"
"1810","V.JUN_03","JUN","RFWD2"
"1811","V.JUN_03","JUN","TOM1L1"
"1812","V.JUN_03","JUN","HDAC2"
"1813","V.JUN_03","JUN","SMAD3"
"1814","V.JUN_06","JUN","BCAR1"
"1815","V.JUN_06","JUN","CRKL"
"1816","V.JUN_06","JUN","STAT5B"
"1817","V.JUN_06","JUN","PSMC2"
"1818","V.JUN_06","JUN","ANAPC10"
"1819","V.JUN_06","JUN","MED28"
"1820","V.JUN_06","JUN","ITGB1"
"1821","V.JUN_06","JUN","PDGFRB"
"1822","V.JUN_06","JUN","SOCS5"
"1823","V.JUN_06","JUN","PTTG1"
"1824","V.JUN_06","JUN","KRT8"
"1825","V.JUN_06","JUN","BCL3"
"1826","V.JUN_06","JUN","DLG4"
"1827","V.JUN_06","JUN","IL7R"
"1828","V.JUN_08","JUN","DLG4"
"1829","V.JUN_08","JUN","ACTN4"
"1830","V.JUN_08","JUN","ANAPC10"
"1831","V.JUN_08","JUN","MAPK13"
"1832","V.JUN_08","JUN","CHUK"
"1833","V.JUN_08","JUN","CRKL"
"1834","V.JUN_08","JUN","PIAS1"
"1835","V.JUN_08","JUN","ACTB"
"1836","V.JUN_08","JUN","SET"
"1837","V.JUN_08","JUN","SH3YL1"
"1838","V.JUN_08","JUN","NUF2"
"1839","V.JUN_08","JUN","MDM2"
"1840","V.JUN_08","JUN","CBL"
"1841","V.JUN_08","JUN","LTBP3"
"1842","V.JUN_08","JUN","PSEN1"
"1843","V.JUN_08","JUN","STX6"
"1844","V.JUN_08","JUN","S100A2"
"1845","V.JUN_08","JUN","SPARC"
"1846","V.JUN_08","JUN","PML"
"1847","V.JUN_08","JUN","SRRM1"
"1848","V.JUN_08","JUN","SRPK1"
"1849","V.JUN_08","JUN","TNIK"
"1850","V.JUN_08","JUN","PTPRA"
"1851","V.JUN_08","JUN","TPR"
"1852","V.JUN_08","JUN","SERPINA1"
"1853","V.JUN_08","JUN","CDC27"
"1854","V.JUN_08","JUN","STAT5B"
"1855","V.JUN_08","JUN","ITGB5"
"1856","V.JUN_08","JUN","SMAD9"
"1857","V.JUN_08","JUN","IL4R"
"1858","V.JUN_08","JUN","BCAR1"
"1859","V.JUN_08","JUN","TSG101"
"1860","V.JUN_08","JUN","TGFB1"
"1861","V.JUN_08","JUN","MSH2"
"1862","V.JUN_08","JUN","PTPN1"
"1863","V.JUN_08","JUN","TUBA4A"
"1864","V.JUN_08","JUN","KRT8"
"1865","V.JUN_08","JUN","SMAD4"
"1866","V.JUN_08","JUN","ERBB2"
"1867","V.JUN_08","JUN","YWHAG"
"1868","V.JUN_08","JUN","BCR"
"1869","V.JUN_08","JUN","CRK"
"1870","V.JUN_08","JUN","DNAJB2"
"1871","V.JUN_08","JUN","PDGFRB"
"1872","V.JUN_08","JUN","PPL"
"1873","V.JUN_08","JUN","RRAS2"
"1874","V.JUN_08","JUN","ITGB4"
"1875","V.JUN_08","JUN","IL7R"
"1876","V.JUN_08","JUN","STUB1"
"1877","V.JUN_08","JUN","CD82"
"1878","V.JUN_08","JUN","PPP2CA"
"1879","V.JUN_08","JUN","MED28"
"1880","V.JUN_08","JUN","SOCS5"
"1881","V.JUN_08","JUN","ITGB8"
"1882","V.JUN_08","JUN","BCL3"
"1883","V.JUN_08","JUN","DAXX"
"1884","V.JUN_08","JUN","MAD2L1"
"1885","V.JUN_08","JUN","PSMC2"
"1886","V.JUN_08","JUN","PTTG1"
"1887","V.JUN_08","JUN","SNRPA"
"1888","V.JUN_08","JUN","TRIOBP"
"1889","V.JUN_08","JUN","CTGF"
"1890","V.JUN_08","JUN","ITGB1"
"1891","V.JUN_08","JUN","WWOX"
"1892","V.JUN_11","JUN","CBL"
"1893","V.JUN_11","JUN","DLG4"
"1894","V.JUN_11","JUN","SOCS5"
"1895","V.JUN_11","JUN","SERPINA1"
"1896","V.JUN_11","JUN","PTTG1"
"1897","V.JUN_11","JUN","ITGB1"
"1898","V.JUN_11","JUN","BCL3"
"1899","V.JUN_11","JUN","KRT8"
"1900","V.JUN_11","JUN","BCAR1"
"1901","V.JUN_11","JUN","ANAPC10"
"1902","V.JUN_11","JUN","PSMC2"
"1903","V.JUN_11","JUN","AURKA"
"1904","V.JUN_11","JUN","MED28"
"1905","V.JUN_11","JUN","CHUK"
"1906","V.JUN_11","JUN","CRKL"
"1907","V.JUN_11","JUN","CREBBP"
"1908","V.JUN_11","JUN","MAP2K1"
"1909","V.JUN_11","JUN","PPL"
"1910","V.JUNB_01","JUNB","CD82"
"1911","V.JUNB_01","JUNB","MED28"
"1912","V.JUNB_01","JUNB","DAXX"
"1913","V.JUNB_01","JUNB","CTGF"
"1914","V.JUNB_01","JUNB","SNRPA"
"1915","V.JUNB_01","JUNB","PTTG1"
"1916","V.JUNB_01","JUNB","BCAR1"
"1917","V.JUNB_01","JUNB","ACTN4"
"1918","V.JUNB_01","JUNB","LTBP3"
"1919","V.JUNB_01","JUNB","TRIOBP"
"1920","V.JUNB_01","JUNB","ITGB1"
"1921","V.JUNB_01","JUNB","YWHAG"
"1922","V.JUNB_01","JUNB","CRKL"
"1923","V.JUNB_01","JUNB","WWOX"
"1924","V.JUNB_01","JUNB","ITGB4"
"1925","V.JUNB_01","JUNB","ANAPC10"
"1926","V.JUNB_01","JUNB","PDGFRB"
"1927","V.JUNB_01","JUNB","BCR"
"1928","V.JUNB_01","JUNB","DLG4"
"1929","V.JUNB_01","JUNB","MAD2L1"
"1930","V.JUNB_01","JUNB","S100A2"
"1931","V.JUNB_01","JUNB","PTPN1"
"1932","V.JUNB_01","JUNB","STAT5B"
"1933","V.JUNB_01","JUNB","KRT8"
"1934","V.JUNB_01","JUNB","PSMC2"
"1935","V.JUNB_01","JUNB","PPL"
"1936","V.JUNB_01","JUNB","SRPK1"
"1937","V.JUNB_01","JUNB","TPR"
"1938","V.JUNB_01","JUNB","SOCS5"
"1939","V.JUNB_01","JUNB","MSH2"
"1940","V.JUNB_01","JUNB","MAPK13"
"1941","V.JUNB_01","JUNB","SET"
"1942","V.JUNB_01","JUNB","ERBB2"
"1943","V.JUNB_01","JUNB","GRB2"
"1944","V.JUNB_01","JUNB","IL7R"
"1945","V.JUNB_01","JUNB","ACTB"
"1946","V.JUNB_01","JUNB","BCL3"
"1947","V.JUNB_02","JUNB","CEBPB"
"1948","V.JUNB_02","JUNB","STX1A"
"1949","V.JUNB_02","JUNB","FGF13"
"1950","V.JUNB_02","JUNB","CSNK2A1"
"1951","V.JUNB_02","JUNB","DCN"
"1952","V.JUNB_02","JUNB","SH3YL1"
"1953","V.JUNB_02","JUNB","YWHAG"
"1954","V.JUNB_02","JUNB","CRK"
"1955","V.JUNB_02","JUNB","PPP2CA"
"1956","V.JUNB_02","JUNB","CRKL"
"1957","V.JUNB_02","JUNB","HTRA2"
"1958","V.JUNB_02","JUNB","AURKA"
"1959","V.JUNB_02","JUNB","SOCS5"
"1960","V.JUNB_02","JUNB","CXXC5"
"1961","V.JUNB_02","JUNB","SRRM1"
"1962","V.JUNB_02","JUNB","KRT8"
"1963","V.JUNB_02","JUNB","MAPK8"
"1964","V.JUNB_02","JUNB","UBE2I"
"1965","V.JUNB_02","JUNB","SMAD4"
"1966","V.JUNB_02","JUNB","ATP1B1"
"1967","V.JUNB_02","JUNB","SERPINA1"
"1968","V.JUNB_02","JUNB","STX6"
"1969","V.JUNB_02","JUNB","TSG101"
"1970","V.JUNB_02","JUNB","MAD2L1"
"1971","V.JUNB_02","JUNB","PSMC2"
"1972","V.JUNB_02","JUNB","PLK1"
"1973","V.JUNB_02","JUNB","ERBB2"
"1974","V.JUNB_02","JUNB","TGM2"
"1975","V.JUNB_02","JUNB","CASP6"
"1976","V.JUNB_02","JUNB","PBK"
"1977","V.JUNB_02","JUNB","TPR"
"1978","V.JUNB_02","JUNB","BCL3"
"1979","V.JUNB_02","JUNB","HIPK3"
"1980","V.JUNB_02","JUNB","IFI16"
"1981","V.JUNB_02","JUNB","LYN"
"1982","V.JUNB_02","JUNB","HTT"
"1983","V.JUNB_02","JUNB","CDK5"
"1984","V.JUNB_02","JUNB","CD82"
"1985","V.JUNB_02","JUNB","AURKB"
"1986","V.JUNB_02","JUNB","COL13A1"
"1987","V.JUNB_02","JUNB","PLD2"
"1988","V.JUNB_02","JUNB","CBL"
"1989","V.JUNB_02","JUNB","COL4A2"
"1990","V.JUNB_02","JUNB","FN1"
"1991","V.JUNB_02","JUNB","KLHL12"
"1992","V.JUNB_02","JUNB","CBLB"
"1993","V.JUNB_02","JUNB","PRKCD"
"1994","V.JUNB_02","JUNB","SOCS3"
"1995","V.JUNB_02","JUNB","CALM1"
"1996","V.JUNB_02","JUNB","PTPRA"
"1997","V.JUNB_02","JUNB","IL7R"
"1998","V.JUNB_02","JUNB","MSH2"
"1999","V.JUNB_02","JUNB","UBC"
"2000","V.JUNB_02","JUNB","PTK2"
"2001","V.JUNB_02","JUNB","COPS5"
"2002","V.JUNB_02","JUNB","S100A2"
"2003","V.JUNB_02","JUNB","ITGB1"
"2004","V.JUNB_02","JUNB","SPARC"
"2005","V.JUNB_02","JUNB","SET"
"2006","V.JUNB_02","JUNB","MBP"
"2007","V.JUNB_02","JUNB","VTN"
"2008","V.JUNB_02","JUNB","SHC1"
"2009","V.JUNB_02","JUNB","HDAC2"
"2010","V.JUNB_02","JUNB","DAXX"
"2011","V.JUNB_02","JUNB","CSK"
"2012","V.JUNB_02","JUNB","PDGFRB"
"2013","V.JUNB_02","JUNB","ANAPC10"
"2014","V.JUNB_02","JUNB","HBEGF"
"2015","V.JUNB_02","JUNB","STAT5B"
"2016","V.JUNB_02","JUNB","SMAD3"
"2017","V.JUNB_02","JUNB","GRB2"
"2018","V.JUNB_02","JUNB","KAT2B"
"2019","V.JUNB_02","JUNB","STAT3"
"2020","V.JUNB_02","JUNB","CREBBP"
"2021","V.JUNB_02","JUNB","CASP7"
"2022","V.JUNB_02","JUNB","SNRPA"
"2023","V.JUNB_02","JUNB","PXN"
"2024","V.JUNB_02","JUNB","KAT2A"
"2025","V.JUNB_02","JUNB","MAPKAPK5"
"2026","V.JUNB_02","JUNB","IGFBP3"
"2027","V.JUNB_02","JUNB","ARIH2"
"2028","V.JUNB_02","JUNB","HNRNPK"
"2029","V.JUNB_02","JUNB","MAPK13"
"2030","V.JUNB_02","JUNB","PIAS1"
"2031","V.JUNB_02","JUNB","CHUK"
"2032","V.JUNB_02","JUNB","NMT1"
"2033","V.JUNB_02","JUNB","TGFB1"
"2034","V.JUNB_02","JUNB","CKAP5"
"2035","V.JUNB_02","JUNB","TGFBR1"
"2036","V.JUNB_02","JUNB","DNAJB2"
"2037","V.JUNB_02","JUNB","CDC27"
"2038","V.JUNB_02","JUNB","PPP2R5A"
"2039","V.JUNB_02","JUNB","SNRPD2"
"2040","V.JUNB_02","JUNB","TOM1L1"
"2041","V.JUNB_02","JUNB","PTTG1"
"2042","V.JUNB_02","JUNB","DSP"
"2043","V.JUNB_02","JUNB","IRS2"
"2044","V.JUNB_02","JUNB","ITGB3"
"2045","V.JUNB_02","JUNB","LIMK2"
"2046","V.JUNB_02","JUNB","ITGAV"
"2047","V.JUNB_02","JUNB","SMAD5"
"2048","V.JUNB_02","JUNB","RASA1"
"2049","V.JUNB_02","JUNB","SERBP1"
"2050","V.JUNB_02","JUNB","ICAM1"
"2051","V.JUNB_02","JUNB","HDAC1"
"2052","V.JUNB_02","JUNB","TUBB"
"2053","V.JUNB_02","JUNB","IL4R"
"2054","V.JUNB_02","JUNB","EP300"
"2055","V.JUNB_02","JUNB","LTBP3"
"2056","V.JUNB_02","JUNB","NDC80"
"2057","V.JUNB_02","JUNB","TBL1X"
"2058","V.JUNB_02","JUNB","WWOX"
"2059","V.JUNB_02","JUNB","EEA1"
"2060","V.JUNB_02","JUNB","MAPT"
"2061","V.JUNB_02","JUNB","MDM2"
"2062","V.JUNB_02","JUNB","BCR"
"2063","V.JUNB_02","JUNB","TACC1"
"2064","V.JUNB_02","JUNB","NUF2"
"2065","V.JUNB_02","JUNB","CAPN1"
"2066","V.JUNB_02","JUNB","SRPK1"
"2067","V.JUNB_02","JUNB","MED28"
"2068","V.JUNB_02","JUNB","CHEK1"
"2069","V.JUNB_02","JUNB","SOCS1"
"2070","V.JUNB_02","JUNB","CASP8"
"2071","V.JUNB_02","JUNB","IRS1"
"2072","V.JUNB_02","JUNB","CTNNB1"
"2073","V.JUNB_02","JUNB","DLG4"
"2074","V.JUNB_02","JUNB","CTGF"
"2075","V.JUNB_02","JUNB","CASP1"
"2076","V.JUNB_02","JUNB","AP2B1"
"2077","V.JUNB_02","JUNB","STAT1"
"2078","V.JUNB_02","JUNB","TAF1B"
"2079","V.JUNB_02","JUNB","CDC16"
"2080","V.JUNB_02","JUNB","TP53"
"2081","V.JUNB_02","JUNB","GSN"
"2082","V.JUNB_02","JUNB","RHOD"
"2083","V.JUNB_02","JUNB","TGFA"
"2084","V.JUNB_02","JUNB","MAP2K1"
"2085","V.JUNB_02","JUNB","ITGA6"
"2086","V.JUNB_02","JUNB","JAK2"
"2087","V.JUNB_02","JUNB","IGF1R"
"2088","V.JUNB_02","JUNB","RRAS2"
"2089","V.JUNB_02","JUNB","RHOA"
"2090","V.JUNB_02","JUNB","ITGB5"
"2091","V.JUNB_02","JUNB","TUBA4A"
"2092","V.JUNB_02","JUNB","E2F4"
"2093","V.JUNB_02","JUNB","TRIOBP"
"2094","V.JUNB_02","JUNB","RRM2B"
"2095","V.JUNB_02","JUNB","ADAM9"
"2096","V.JUNB_02","JUNB","SOS1"
"2097","V.JUNB_02","JUNB","PRKACA"
"2098","V.JUNB_02","JUNB","FBLN1"
"2099","V.JUNB_02","JUNB","GOPC"
"2100","V.JUNB_02","JUNB","CAV1"
"2101","V.JUNB_02","JUNB","MEX3B"
"2102","V.JUNB_02","JUNB","CD44"
"2103","V.JUNB_02","JUNB","PSEN1"
"2104","V.JUNB_02","JUNB","RB1"
"2105","V.JUNB_02","JUNB","FAS"
"2106","V.JUNB_02","JUNB","MYC"
"2107","V.JUNB_02","JUNB","CDC20"
"2108","V.JUNB_02","JUNB","PTPN1"
"2109","V.JUNB_02","JUNB","ACTB"
"2110","V.JUNB_02","JUNB","ACTN4"
"2111","V.JUNB_02","JUNB","TRIM33"
"2112","V.JUNB_02","JUNB","PPL"
"2113","V.JUNB_02","JUNB","ITGB4"
"2114","V.JUNB_02","JUNB","TNIK"
"2115","V.JUNB_02","JUNB","PML"
"2116","V.JUNB_02","JUNB","VIM"
"2117","V.JUNB_02","JUNB","BGN"
"2118","V.JUNB_02","JUNB","ITGA5"
"2119","V.JUNB_02","JUNB","BCAR1"
"2120","V.JUNB_02","JUNB","MSN"
"2121","V.JUNB_02","JUNB","NR3C1"
"2122","V.JUNB_02","JUNB","NCOR1"
"2123","V.JUNB_02","JUNB","ATF3"
"2124","V.JUNB_04","JUNB","SOCS5"
"2125","V.JUNB_04","JUNB","DLG4"
"2126","V.JUNB_04","JUNB","BCAR1"
"2127","V.JUNB_04","JUNB","KRT8"
"2128","V.JUNB_04","JUNB","ANAPC10"
"2129","V.JUNB_04","JUNB","SET"
"2130","V.JUNB_04","JUNB","IL7R"
"2131","V.JUNB_04","JUNB","MED28"
"2132","V.JUNB_04","JUNB","CRKL"
"2133","V.JUNB_04","JUNB","PSMC2"
"2134","V.JUNB_04","JUNB","PDGFRB"
"2135","V.JUNB_04","JUNB","MAPK13"
"2136","V.JUNB_04","JUNB","STAT5B"
"2137","V.JUNB_04","JUNB","PTPN1"
"2138","V.JUNB_04","JUNB","BCL3"
"2139","V.JUNB_04","JUNB","ITGB1"
"2140","V.JUNB_04","JUNB","PTTG1"
"2141","V.JUNB_05","JUNB","CRKL"
"2142","V.JUNB_05","JUNB","BCR"
"2143","V.JUNB_05","JUNB","ITGB4"
"2144","V.JUNB_05","JUNB","LTBP3"
"2145","V.JUNB_05","JUNB","DAXX"
"2146","V.JUNB_05","JUNB","IL7R"
"2147","V.JUNB_05","JUNB","SOCS5"
"2148","V.JUNB_05","JUNB","MED28"
"2149","V.JUNB_05","JUNB","PTPN1"
"2150","V.JUNB_05","JUNB","SRPK1"
"2151","V.JUNB_05","JUNB","BCL3"
"2152","V.JUNB_05","JUNB","BCAR1"
"2153","V.JUNB_05","JUNB","ACTB"
"2154","V.JUNB_05","JUNB","PDGFRB"
"2155","V.JUNB_05","JUNB","PTTG1"
"2156","V.JUNB_05","JUNB","STAT5B"
"2157","V.JUNB_05","JUNB","DLG4"
"2158","V.JUNB_05","JUNB","SNRPA"
"2159","V.JUNB_05","JUNB","SET"
"2160","V.JUNB_05","JUNB","KRT8"
"2161","V.JUNB_05","JUNB","ITGB1"
"2162","V.JUNB_05","JUNB","MAPK13"
"2163","V.JUNB_05","JUNB","PSMC2"
"2164","V.JUNB_05","JUNB","ANAPC10"
"2165","V.JUNB_07","JUNB","ACTN4"
