ID	average_intensity
Q96EY4	89.1
Q96EY5	74.4
Q96EY7	278.0
Q96EY8	52.0
Q96EZ8	2.44
Q96F24	23.4
Q96F63	4.49
Q96F86	51.5
Q96FJ0	2.35
Q96FJ2	1130.0
Q96FN4	70.5
Q96FQ6	4.73
Q96FV9	57.5
Q96FW1	2150.0
Q96FX7	119.0
Q96FX8	8.13
Q96FZ2	12.4
Q96FZ7	6.22
Q96G03	297.0
Q96G21	37.4
Q96G23	413.0
Q96G25	1.99
Q96G28	12.4
Q96G46	8.83
Q96G61	62.3
Q96GA3	14.0
Q96GA7	77.3
Q96GD0	17.0
Q96GD4	21.2
Q96GG9	184.0
Q96GK7	79.8
Q96GM5	19.6
Q96GM8	46.3
Q96GQ7	114.0
Q96GW9	8.96
Q96GX2	29.7
Q96GX5	15.3
Q96GX5-2	15.6
Q96GX9	134.0
Q96GY0	73.2
Q96H20	82.9
Q96H55	1.31
Q96H79	32.1
Q96HA1	17.1
Q96HA7	9.19
Q96HC4	626.0
Q96HC4-4	547.0
Q96HD1	34.2
Q96HE7	470.0
Q96HJ9	17.9
Q96HN2	92.0
Q96HP0	4.71
Q96HQ2	18.2
Q96HS1	495.0
Q96HV5	5.75
Q96HW7	10.4
Q96HY6	84.1
Q96HY7	112.0
Q96I23	0.819
Q96I24	554.0
Q96I25	86.6
Q96I36	19.1
Q96I51	1.82
Q96I59	25.8
Q96I99	938.0
Q96IF1	74.4
Q96II8	2.5
Q96IJ6	170.0
Q96IK1	6.29
Q96IR7	6.99
Q96IU4	813.0
Q96IV0-2	2.2
Q96IX5	1700.0
Q96IY1	23.0
Q96IZ0	91.5
Q96IZ6	10.2
Q96IZ7-2	21.3
Q96J01	226.0
Q96J02-2	18.0
Q96J84-2	6.64
Q96JB2	26.9
Q96JB5	50.8
Q96JC1-2	5.14
Q96JG6	10.1
Q96JH7	13.7
Q96JJ7	539.0
Q96JM3	18.4
Q96JP5	22.2
Q96JQ2	229.0
Q96JY6	3.33
Q96K17	888.0
Q96K21-3	5.2
Q96K37	0.191
Q96K49-2	12.7
Q96KA5-2	38.1
Q96KB5	95.4
Q96KC2	33.9
Q96KC8	20.3
Q96KG9-2	40.3
Q96KM6	1.31
Q96KN1	64.6
Q96KP1	16.5
Q96KP4	1100.0
Q96KQ4	9.84
Q96KR1	64.6
Q96L73-2	11.9
Q96L91-3	3.27
Q96L91-5	3.26
Q96L92	73.8
Q96L93-6	3.45
Q96LB3	59.6
Q96LD4	2.14
Q96LI5	3.19
Q96LJ7	134.0
Q96LR5	111.0
Q96M27	617.0
Q96MC6	0.251
Q96ME1-4	32.4
Q96MF7	22.9
Q96MG7	11.7
Q96MH6	4.27
Q96MW1	80.2
Q96MW5	6.16
Q96MX6	25.4
Q96N11	48.2
Q96N11-2	55.1
Q96N66	259.0
Q96N67-4	28.6
Q96NC0	11.2
Q96NT0	113.0
Q96NW4	57.2
Q96NY7-2	104.0
Q96P11-2	31.4
Q96P16	74.1
Q96P47	1.83
Q96P48	87.4
Q96P50-4	3.15
Q96P70	534.0
Q96PD2	9.86
Q96PE2	24.1
Q96PE7	82.2
Q96PK6	596.0
Q96PN7	4.67
Q96PU4	7.0
Q96PU5-7	5.21
Q96PU8	213.0
Q96PV6-2	1.08
Q96PZ0	68.2
Q96Q05-3	282.0
Q96Q11	34.0
Q96Q15	6.15
Q96QC0	30.4
Q96QD8	144.0
Q96QD9	31.9
Q96QE5	3.72
Q96QF0-3	14.3
Q96QG7	7.41
Q96QK1	780.0
Q96QR8	37.1
Q96QU8	9.45
Q96RD7	7.58
Q96RE7	36.9
Q96RF0-2	19.9
Q96RL1	3.84
Q96RN5-3	9.2
Q96RP9	318.0
Q96RP9-2	305.0
Q96RQ1	32.7
Q96RR4-2	1.11
Q96RR5	4.93
Q96RS0	15.6
Q96RS6	320.0
Q96RT1-6	5.66
Q96RU2-2	31.3
Q96RU3-2	1.1
Q96RY7	75.4
Q96S15-2	0.699
Q96S19	10.3
Q96S21	7.33
Q96S44	65.0
Q96S52	55.7
Q96S55	25.5
Q96S59	28.3
Q96S66	24.0
Q96S90	72.6
Q96SB3	7.56
Q96SB4	240.0
Q96SB8	9.62
Q96SI1	2.49
Q96SI9	249.0
Q96SK2-2	32.7
Q96SN8-3	0.978
Q96ST2-2	37.7
Q96ST3	20.6
Q96SU4-7	42.1
Q96SY0	7.12
Q96SZ5	323.0
Q96SZ6-3	36.2
Q96T23	4.16
Q96T37-2	15.3
Q96T51	111.0
Q96T58	5.86
Q96T60	72.5
Q96T76	192.0
Q96T88	8.32
Q96TA1-2	644.0
Q96TC7	26.6
Q99081	76.5
Q99417	228.0
Q99418-2	5.29
Q99426	319.0
Q99436	1130.0
Q99439	1430.0
Q99442	57.6
Q99459	168.0
Q99460	826.0
Q99470	176.0
Q99471	878.0
Q99496	12.4
Q99497	8410.0
Q99504-2	11.4
Q99536	842.0
Q99543	30.9
Q99547	86.4
Q99549	9.49
Q99567	50.1
Q99569	3810.0
Q99570	15.2
Q99575	159.0
Q99576-3	1.88
Q99584	4030.0
Q99594	128.0
Q99598	124.0
Q99611	26.6
Q99613	477.0
Q99614	274.0
Q99615	90.5
Q99622	168.0
Q99623	3600.0
Q99627	327.0
Q99633	1.82
Q99643	1.16
Q99653	49.5
Q99661	4.84
Q99666	36.8
Q99707	3.41
Q99714	2440.0
Q99717	5.27
Q99720	1.25
Q99729-3	3800.0
Q99733	568.0
Q99735	0.195
Q99747	86.0
Q99755-3	8.93
Q99757	283.0
Q99797	13.7
Q99798	2150.0
Q99805	156.0
Q99807-2	18.1
Q99808	7.14
Q99816	125.0
Q99829	741.0
Q99832	3140.0
Q99836	44.3
Q99933-4	94.9
Q99943	9.35
Q99959-2	8.36
Q99961	528.0
Q99962	56.2
Q99985	40.9
Q99986	53.6
Q99988	2.62
Q99996-5	3.05
Q9BPW8	201.0
Q9BPX3	45.4
Q9BPX5	441.0
Q9BPX7	20.6
Q9BPZ3	135.0
Q9BQ04	149.0
Q9BQ15	12.4
Q9BQ39	166.0
Q9BQ48	21.3
Q9BQ52	126.0
Q9BQ61	71.7
Q9BQ67	442.0
Q9BQ69	38.5
Q9BQ70	9.5
Q9BQ89	23.8
Q9BQ95	41.3
Q9BQA1	482.0
Q9BQB6-3	3.66
Q9BQC3	1470.0
Q9BQE3	45900.0
Q9BQG0-2	494.0
Q9BQI0	541.0
Q9BQK8	12.1
Q9BQP7	27.3
Q9BQS8	4.21
Q9BR61	73.3
Q9BR76	558.0
Q9BRA2	2680.0
Q9BRD0	11.4
Q9BRF8	183.0
Q9BRG1	101.0
Q9BRJ2	334.0
Q9BRJ6	94.4
Q9BRJ7	33.3
Q9BRK5	5.2
Q9BRL6-2	363.0
Q9BRP1	15.1
Q9BRP4	18.1
Q9BRP8-2	436.0
Q9BRQ0	19.7
Q9BRQ6	129.0
Q9BRR6-2	106.0
Q9BRS2	41.6
Q9BRT2	131.0
Q9BRT3	0.321
Q9BRT6	145.0
Q9BRT8	27.3
Q9BRU9	2.42
Q9BRX2	43.9
Q9BRX5	45.9
Q9BRX8	321.0
Q9BRZ2	8.31
Q9BS26	585.0
Q9BS40	71.2
Q9BSB4	3.2
Q9BSC4	23.0
Q9BSD7	685.0
Q9BSE4	8.99
Q9BSF4	10.4
Q9BSH4	213.0
Q9BSJ2	54.7
Q9BSJ8	449.0
Q9BSJ8-2	457.0
Q9BSK0	2.95
Q9BSK2	2.73
Q9BSL1	2.06
Q9BSR8	604.0
Q9BST9	497.0
Q9BSU3	257.0
Q9BSV6	18.2
Q9BSW2-2	10.5
Q9BSY4	2.01
Q9BT09	57.9
Q9BT17	21.6
Q9BT22	82.4
Q9BT73	114.0
Q9BT78	376.0
Q9BTA9	59.9
Q9BTC0	14.2
Q9BTC8-2	19.3
Q9BTD8-4	32.5
Q9BTE1	38.4
Q9BTE3-2	248.0
Q9BTE6	67.9
Q9BTE7	73.0
Q9BTT0	1730.0
Q9BTT4	16.5
Q9BTT6	14.5
Q9BTU6	29.7
Q9BTV4	845.0
Q9BTV6	47.0
Q9BTW9	86.8
Q9BTX1-2	38.1
Q9BTY2	18.9
Q9BTZ2	71.9
Q9BU23-2	63.5
Q9BU61	5.35
Q9BU76	4.03
Q9BU76-2	4.06
Q9BUB7	262.0
Q9BUE6	1.14
Q9BUF5	24900.0
Q9BUH6	53.2
Q9BUI4	5.72
Q9BUJ2-2	485.0
Q9BUK6	57.2
Q9BUL8	338.0
Q9BUP0	264.0
Q9BUP3-3	198.0
Q9BUQ8	57.6
Q9BUR4	23.5
Q9BUR5	77.7
Q9BUT9	7.8
Q9BV20	147.0
Q9BV23	2.72
Q9BV38	118.0
Q9BV40	1.18
Q9BV44	37.7
Q9BV57	255.0
Q9BV68-2	7.88
Q9BV79	80.0
Q9BV86	159.0
Q9BVA0	14.0
Q9BVA1	70700.0
Q9BVC3	16.1
Q9BVC4	19.6
Q9BVC5	10.1
Q9BVC6	473.0
Q9BVG4	236.0
Q9BVI4	105.0
Q9BVJ6	94.8
Q9BVK6	615.0
Q9BVM2	2.36
Q9BVP2-2	475.0
Q9BVQ7	1.77
Q9BVS4	2.24
Q9BW19	24.0
Q9BW27	61.5
Q9BW60	150.0
Q9BW61	30.5
Q9BW62	27.0
Q9BW66	1.38
Q9BW71	2.09
Q9BW83	111.0
Q9BW85	8.22
Q9BW91	48.5
Q9BW92	262.0
Q9BWD1	1450.0
Q9BWD3	14.0
Q9BWE0	5.71
Q9BWF3	169.0
Q9BWJ5	643.0
Q9BWM7	271.0
Q9BWN1	7.73
Q9BWS9	87.1
Q9BWT3	801.0
Q9BWU0	5.91
Q9BX40	10.9
Q9BX40-2	5.95
Q9BX68	412.0
Q9BX95	40.7
Q9BXB4	11.4
Q9BXF6	4.69
Q9BXI6	14.4
Q9BXJ9	343.0
Q9BXK1	1.94
Q9BXK5	346.0
Q9BXP2	1.36
Q9BXP5-4	192.0
Q9BXR0	98.7
Q9BXS6	1.81
Q9BXS6-2	1.81
Q9BXS6-4	1.86
Q9BXV9	391.0
Q9BXW6	1.88
Q9BXW7-2	585.0
Q9BXY0	125.0
Q9BY32	909.0
Q9BY32-2	656.0
Q9BY44	368.0
Q9BY77	102.0
Q9BY77-2	106.0
Q9BYB4	36.6
Q9BYC8	215.0
Q9BYC9	178.0
Q9BYD1	669.0
Q9BYD2	160.0
Q9BYD3	256.0
Q9BYD6	264.0
Q9BYE7	0.0908
Q9BYG3	266.0
Q9BYI3	1.11
Q9BYK8	22.3
Q9BYM8	8.97
Q9BYN0	4.07
Q9BYN8	229.0
Q9BYP7-3	14.7
Q9BYT8	127.0
Q9BYV8	1.08
Q9BYW2	63.2
Q9BYZ2	1430.0
Q9BZ23-3	7.48
Q9BZ29-4	6.4
Q9BZ95-2	134.0
Q9BZA4	7.85
Q9BZA7-7	1.6
Q9BZD4	16.6
Q9BZE1	234.0
Q9BZE4	291.0
Q9BZE9	5.95
Q9BZF1	27.8
Q9BZF3-4	14.0
Q9BZF9	38.9
Q9BZG1	24.9
Q9BZH6	28.5
Q9BZI1	4.6
Q9BZI7	8.77
Q9BZJ0-2	15.5
Q9BZK3	1370.0
Q9BZK7	182.0
Q9BZL1	157.0
Q9BZL4	23.0
Q9BZL6	7.0
Q9BZM1	1.46
Q9BZM5	5.42
Q9BZV1	7.01
Q9BZX2	72.5
Q9BZZ5	466.0
Q9BZZ5-2	492.0
Q9C005	175.0
Q9C010	222.0
Q9C035	0.337
Q9C075	3.68
Q9C0A0-2	0.765
Q9C0B0	17.5
Q9C0B1	51.1
Q9C0B5-2	17.6
Q9C0C2	247.0
Q9C0C7-5	2.66
Q9C0C9	21.5
Q9C0D5	11.5
Q9C0E8-2	55.0
Q9C0I1	2.32
Q9C0J8	28.2
Q9C0K3	108.0
Q9GZL7	185.0
Q9GZM5	47.0
Q9GZN1	17.9
Q9GZN8	243.0
Q9GZP4	67.1
Q9GZP9	450.0
Q9GZQ3	89.4
Q9GZR2	32.9
Q9GZR7	43.2
Q9GZS1-2	67.4
Q9GZS3	301.0
Q9GZT3	1190.0
Q9GZT6-2	20.0
Q9GZT8-2	195.0
Q9GZT9	29.6
Q9GZU3	9.95
Q9GZU8	47.1
Q9GZV1	23.9
Q9GZV5	2610.0
Q9GZY8-2	421.0
Q9GZZ1	514.0
Q9GZZ9	141.0
Q9H008	162.0
Q9H019-3	2.97
Q9H061	736.0
Q9H074	230.0
Q9H078-2	86.5
Q9H081	0.101
Q9H082	114.0
Q9H089	20.9
Q9H098	60.6
Q9H0A0	334.0
Q9H0A8	33.3
Q9H0B6	216.0
Q9H0C8	89.7
Q9H0D6	229.0
Q9H0E2	95.9
Q9H0F6	2.9
Q9H0G5	4.38
Q9H0H5	4.63
Q9H0J9	3.49
Q9H0L4	70.8
Q9H0M0	89.2
Q9H0P0	41.2
Q9H0Q0	64.5
Q9H0R4	1.91
Q9H0R6	174.0
Q9H0S4	94.8
Q9H0U3	29.0
Q9H0U4	1930.0
Q9H0U6	140.0
Q9H0U9	30.5
Q9H0V9	80.9
Q9H0W8	42.8
Q9H0W9-2	16.5
Q9H0X9	3.02
Q9H115	49.0
Q9H147	1.58
Q9H173	30.1
Q9H190	16.0
Q9H1A4	13.3
Q9H1B7	24.7
Q9H1D9	6.42
Q9H1E1	0.254
Q9H1E3	1180.0
Q9H1E5	17.0
Q9H1H9	0.299
Q9H1I8	31.9
Q9H1K0	1.91
Q9H1K1	34.7
Q9H1P3-2	2.34
Q9H1X3	1.54
Q9H1Y0	15.5
Q9H1Z4	7.91
Q9H201	23.2
Q9H204	18.2
Q9H223	377.0
Q9H267	10.5
Q9H269	18.5
Q9H270	16.4
Q9H299	3360.0
Q9H2C0	2.0
Q9H2D1	5.17
Q9H2D6-5	25.0
Q9H2G2	186.0
Q9H2G2-2	194.0
Q9H2H8	39.3
Q9H2H9	7.33
Q9H2J4	72.3
Q9H2K8	13.9
Q9H2M9	115.0
Q9H2P0	49.1
Q9H2P9	29.5
Q9H2U1	17.8
Q9H2U2	1440.0
Q9H2V7-3	9.43
Q9H2W6	161.0
Q9H2Y7	16.7
Q9H300	6.73
Q9H307	119.0
Q9H330-2	50.9
Q9H334	9.29
Q9H3D4-10	0.41
Q9H3D4-12	0.896
Q9H3F6	134.0
Q9H3H3-2	10.7
Q9H3K6	1680.0
Q9H3M7	16.1
Q9H3N1	632.0
Q9H3P2	51.1
Q9H3P7	245.0
Q9H3Q1	0.914
Q9H3R5	16.0
Q9H3S7	33.6
Q9H3U1	135.0
Q9H3Z4	17.1
Q9H3Z4-2	107.0
Q9H410	27.1
Q9H425	0.998
Q9H444	190.0
Q9H446	47.6
Q9H467	765.0
Q9H477	29.0
Q9H488	251.0
Q9H490-2	17.0
Q9H496	4.83
Q9H4A4	2490.0
Q9H4A5	38.5
Q9H4A6	43.1
Q9H4B7	13100.0
Q9H4G0	720.0
Q9H4G0-2	84.6
Q9H4G0-4	281.0
Q9H4I3	114.0
Q9H4I9	0.21
Q9H4K7	48.3
Q9H4L5	6.12
Q9H4L5-2	12.1
Q9H4L7-2	25.0
Q9H4M3-2	3.88
Q9H4M9	529.0
Q9H4Z3	5.79
Q9H501	21.3
Q9H553	29.5
Q9H583	89.2
Q9H5K3	4.53
Q9H5N1	1.11
Q9H5Q4	144.0
Q9H5V8	9.92
Q9H5X1	1.28
Q9H633	0.797
Q9H6E4	7.08
Q9H6F5	58.4
Q9H6R4-4	78.0
Q9H6S0	30.7
Q9H6S3	167.0
Q9H6T3	31.8
Q9H6U6-7	655.0
Q9H6W3	27.5
Q9H6Y2	11.8
Q9H6Y6	2.88
Q9H6Z4-3	174.0
Q9H773	483.0
Q9H788	28.0
Q9H7B2	213.0
Q9H7B4	62.0
Q9H7D0	27.4
Q9H7D7-2	65.5
Q9H7E9	28.9
Q9H7F0	16.0
Q9H7L9	14.5
Q9H7N4	26.2
Q9H7Z6	16.6
Q9H7Z7	231.0
Q9H814	59.2
Q9H832	300.0
Q9H845	179.0
Q9H853	20400.0
Q9H871	12.2
Q9H8E8-2	0.0327
Q9H8G2	3.24
Q9H8G9	62.7
Q9H8H0	57.4
Q9H8M2-3	6.81
Q9H8M7	4.68
Q9H8T0	37.9
Q9H8V3	19.9
Q9H8W4	8.08
Q9H8Y5	0.263
Q9H8Y8	1490.0
Q9H900	3.17
Q9H903-1	0.0192
Q9H936	181.0
Q9H944	1.97
Q9H974	12.8
Q9H993	91.1
Q9H999	3.57
Q9H9A5	24.4
Q9H9A6	52.3
Q9H9A7	4.58
Q9H9B1	4.12
Q9H9B4	1590.0
Q9H9C1	4.21
Q9H9E3	27.7
Q9H9F9	2.47
Q9H9G7	30.0
Q9H9H4	4.44
Q9H9J2	200.0
Q9H9L3	3.84
Q9H9P8	50.2
Q9H9Q2	125.0
Q9H9Q4	212.0
Q9H9S4	0.413
Q9H9T3	6.25
Q9H9Y2	12.9
Q9H9Y6	1.56
Q9HA38-2	1.3
Q9HA64	80.4
Q9HA65	3.22
Q9HA77	46.1
Q9HAB8	215.0
Q9HAN9	203.0
Q9HAS0	12.7
Q9HAT2	29.5
Q9HAU0	11.5
Q9HAU5	9.62
Q9HAV0	317.0
Q9HAV4	77.2
Q9HAV7	915.0
Q9HB07	106.0
Q9HB21	1.03
Q9HB40	241.0
Q9HB71	2160.0
Q9HB90	31.0
Q9HBD1-4	7.62
Q9HBE1-4	7.82
Q9HBH5	70.3
Q9HBI1	10.8
Q9HBI6	1.38
Q9HBL7	22.8
Q9HBL8	7.44
Q9HBM0	8.31
Q9HBM1	9.27
Q9HBM6	31.7
Q9HC07	262.0
Q9HC35	25.5
Q9HC36	8.86
Q9HC38-2	613.0
Q9HC52	17.0
Q9HC98	3.26
Q9HCC0	361.0
Q9HCD5	23.1
Q9HCD6	2.73
Q9HCE1	107.0
Q9HCE5	10.2
Q9HCE6-3	8.47
Q9HCJ3-2	0.183
Q9HCJ5	15.2
Q9HCK8	3.35
Q9HCM4-2	18.4
Q9HCM4-3	13.2
Q9HCN8	300.0
Q9HCP0-2	78.3
Q9HCS2	5.28
Q9HCS5	1.21
Q9HCU5	59.5
Q9HCU8	1.23
Q9HD15	172.0
Q9HD20-2	50.4
Q9HD26	69.7
Q9HD26-2	70.4
Q9HD33-2	235.0
Q9HD34	520.0
Q9HD40-3	2.27
Q9HD42	57.9
Q9HD45	154.0
Q9HDC9	869.0
Q9NNW5	19.0
Q9NP58-4	2.3
Q9NP61	29.6
Q9NP64-2	65.7
Q9NP66	11.2
Q9NP72	280.0
Q9NP77	70.0
Q9NP79	299.0
Q9NP81	125.0
Q9NP84	22.1
Q9NP92	146.0
Q9NP97	956.0
Q9NPA0	53.4
Q9NPA3	1.59
Q9NPB8	6.27
Q9NPD3	67.7
Q9NPD8	19.1
Q9NPE3	968.0
Q9NPF0	27.0
Q9NPF4	91.6
Q9NPF5	6.24
Q9NPH0	6.39
Q9NPH3	3.8
Q9NPI1	14.7
Q9NPI6	7.78
Q9NPJ3	482.0
Q9NPJ6	15.6
Q9NPL8	7.88
Q9NPQ8	127.0
Q9NPQ8-4	126.0
Q9NPR2	21.9
Q9NQ29	181.0
Q9NQ34	7.02
Q9NQ55-2	98.2
Q9NQ88	243.0
Q9NQA3	30.5
Q9NQC3	338.0
Q9NQC3-5	1800.0
Q9NQE9	30.4
Q9NQG5	191.0
Q9NQH7-4	625.0
Q9NQP4	394.0
Q9NQR4	1080.0
Q9NQS1	29.1
Q9NQS7-2	4.62
Q9NQT4	148.0
Q9NQT5	122.0
Q9NQW6	9.84
Q9NQX3-2	114.0
Q9NQX4	8.45
Q9NQY0	23.4
Q9NQZ2	63.3
Q9NR09	10.0
Q9NR12	311.0
Q9NR19	160.0
Q9NR28-2	262.0
Q9NR30	895.0
Q9NR31	2440.0
Q9NR33	7.58
Q9NR45	818.0
Q9NR46	67.1
Q9NR50	169.0
Q9NRA8	5.13
Q9NRF8	85.8
Q9NRF9	104.0
Q9NRG0	126.0
Q9NRG1	113.0
Q9NRG9	63.6
Q9NRK6	31.3
Q9NRL2	8.07
Q9NRL3	26.9
Q9NRN7	108.0
Q9NRN9	167.0
Q9NRP2	222.0
Q9NRP4	2.26
Q9NRR3	179.0
Q9NRR5	635.0
Q9NRV9	118.0
Q9NRW1	257.0
Q9NRW3	11.2
Q9NRW7	69.2
Q9NRX1	194.0
Q9NRX2	280.0
Q9NRX4	721.0
Q9NRX5	1.78
Q9NRY2	163.0
Q9NRY4	11.8
Q9NRY5	66.6
Q9NRZ7-2	50.1
Q9NRZ9	3.42
Q9NS18	6.49
Q9NS69	1200.0
Q9NS73	8.15
Q9NS86	58.0
Q9NS87	4.07
Q9NS91	2.96
Q9NSC5	18.6
Q9NSD9	575.0
Q9NSE4	1370.0
Q9NSI2-2	103.0
Q9NSI6-2	31.4
Q9NSK0	137.0
Q9NSU2-2	0.974
Q9NSY1	5.38
Q9NT62	235.0
Q9NTI5	45.6
Q9NTJ3	79.1
Q9NTJ5	161.0
Q9NTK5	1230.0
Q9NTK5-3	1280.0
Q9NTX5-2	9.09
Q9NTZ6	118.0
Q9NU22	6.15
Q9NUE0	46.8
Q9NUG6	18.2
Q9NUJ1	294.0
Q9NUL7	2.06
Q9NUM4	0.383
Q9NUN5-4	4.4
Q9NUP1	3.48
Q9NUP9	186.0
Q9NUQ2	78.5
Q9NUQ3	93.9
Q9NUQ6	59.7
Q9NUQ6-2	67.9
Q9NUQ7	47.2
Q9NUQ8	39.9
Q9NUQ9	603.0
Q9NUU7	277.0
Q9NUW8	14.3
Q9NUY8	2.88
Q9NUY8-2	2.17
Q9NV06	80.5
Q9NV31	42.4
Q9NV35	307.0
Q9NV56	30.6
Q9NV66	2.69
Q9NV70	17.4
Q9NV88-2	25.3
Q9NV96	11.2
Q9NVC6	24.0
Q9NVD7	137.0
Q9NVE5	2.12
Q9NVE7	16.8
Q9NVF7	20.7
Q9NVH0	41.3
Q9NVH1	173.0
Q9NVH2-3	4.76
Q9NVH6	2.22
Q9NVI1	17.9
Q9NVI7-2	462.0
Q9NVJ2	689.0
Q9NVM4	10.3
Q9NVM6	43.2
Q9NVM9	17.9
Q9NVN3-3	40.5
Q9NVN8	15.1
Q9NVP1	291.0
Q9NVR2	0.0928
Q9NVS2	149.0
Q9NVS9	652.0
Q9NVT9	88.6
Q9NVU7	51.9
Q9NVV0	2.47
Q9NVV4	69.8
Q9NVX2	41.5
Q9NVZ3-4	116.0
Q9NW13	69.8
Q9NW15	12.5
Q9NW64	34.3
Q9NW68	5.87
Q9NW75	14.7
Q9NW75-2	1.61
Q9NW81	59.9
Q9NW82	9.84
Q9NWB6	33.7
Q9NWH9	32.8
Q9NWK9	0.0944
Q9NWS0	71.2
Q9NWS8	11.5
Q9NWT1	82.7
Q9NWT6	1.56
Q9NWT8	53.9
Q9NWU1	51.7
Q9NWU2	45.3
Q9NWV4	146.0
Q9NWW5	22.4
Q9NWW6-2	14.3
Q9NWX6	7.98
Q9NWY4	11.4
Q9NWZ5-4	8.46
Q9NX05	5.63
Q9NX07	218.0
Q9NX08	37.3
Q9NX14	240.0
Q9NX20	140.0
Q9NX24	367.0
Q9NX40	476.0
Q9NX46	49.7
Q9NX47	1.41
Q9NX55	317.0
Q9NX58	315.0
Q9NX62	105.0
Q9NX63	465.0
Q9NX70	19.1
Q9NX76	3.43
Q9NXA8	42.7
Q9NXC5	18.1
Q9NXE4-2	27.9
Q9NXE8	70.1
Q9NXF1-2	399.0
Q9NXG2	74.3
Q9NXH8	6.27
Q9NXH9	49.0
Q9NXN4-2	32.1
Q9NXR1	22.6
Q9NXR1-2	22.9
Q9NXR5	0.39
Q9NXR7	116.0
Q9NXV2	15.2
Q9NXV6	30.8
Q9NXW2	69.9
Q9NXW2-2	4.99
Q9NY12	201.0
Q9NY27	44.5
Q9NY33	447.0
Q9NY61	43.1
Q9NY65	20800.0
Q9NYB0	18.9
Q9NYB9-2	97.1
Q9NYF8-2	245.0
Q9NYF8-3	255.0
Q9NYF8-4	281.0
Q9NYG2-2	4.88
Q9NYG5	2.82
Q9NYH9	33.8
Q9NYI0-2	9.74
Q9NYJ1	1.41
Q9NYK5	230.0
Q9NYL2	7.45
Q9NYL2-2	6.55
Q9NYL9	664.0
Q9NYT0	16.4
Q9NYU1	5.82
Q9NYU2-2	213.0
Q9NYV4	5.93
Q9NYV4-2	5.92
Q9NYY8	68.3
Q9NYZ3	18.1
Q9NZ01	663.0
Q9NZ08	94.1
Q9NZ09	21.6
Q9NZ32	123.0
Q9NZ43	6.18
Q9NZ45	226.0
Q9NZ52	12.8
Q9NZ53	0.741
Q9NZ63	18.0
Q9NZA1-2	194.0
Q9NZB2	377.0
Q9NZC9	7.91
Q9NZD2	108.0
Q9NZD8	90.9
Q9NZE8	39.1
Q9NZI7	10.9
Q9NZI8	21.0
Q9NZJ7-2	86.6
Q9NZJ9	97.7
Q9NZJ9-2	89.9
Q9NZL4	382.0
Q9NZL9	1030.0
Q9NZL9-2	1030.0
Q9NZM1	326.0
Q9NZM1-3	316.0
Q9NZM1-6	325.0
Q9NZM3-2	10.5
Q9NZM5	7.68
Q9NZN3	214.0
Q9NZN4	952.0
Q9NZN5-2	17.3
Q9NZN8	45.7
Q9NZQ3-3	0.651
Q9NZR1	0.91
Q9NZT1	16.0
Q9NZT2-2	53.6
Q9NZU0	0.495
Q9NZW5	17.5
Q9NZZ3	287.0
Q9P000	32.6
Q9P013	47.1
Q9P015	174.0
Q9P016	86.3
Q9P032	95.4
Q9P035	261.0
Q9P0I2	142.0
Q9P0J0	841.0
Q9P0J1	41.0
Q9P0J7	56.4
Q9P0K7	19.2
Q9P0L0	2130.0
Q9P0L0-2	1920.0
Q9P0L2	4.43
Q9P0M6	474.0
Q9P0M9	128.0
Q9P0P0	980.0
Q9P0P8	7.33
Q9P0R6	133.0
Q9P0S9	23.8
Q9P0U1	4.11
Q9P0U3-2	0.33
Q9P0U4	15.3
Q9P0V3	0.73
Q9P107	15.4
Q9P1F3	170.0
Q9P1U0	3.94
Q9P1U1	186.0
Q9P1Y5	24.5
Q9P1Y5-2	30.3
Q9P206-2	16.4
Q9P215	0.456
Q9P219	4.79
Q9P253	7.11
Q9P258	694.0
Q9P260	9.16
Q9P260-2	1.88
Q9P265	43.5
Q9P270	25.0
Q9P275	36.3
Q9P287	445.0
Q9P287-4	512.0
Q9P289	235.0
Q9P2B2	90.9
Q9P2B4	16.4
Q9P2C4	11.7
Q9P2D1	147.0
Q9P2D3	8.76
Q9P2E3	4.87
Q9P2E9	249.0
Q9P2E9-2	245.0
Q9P2G1	59.3
Q9P2I0	41.9
Q9P2J5	776.0
Q9P2K3	10.9
Q9P2K8-2	1.2
Q9P2N5	41.3
Q9P2P1	8.04
Q9P2R3	58.1
Q9P2R6	0.274
Q9P2R7-2	460.0
Q9P2T1	219.0
Q9P2X0	65.2
Q9P2X3	1.57
Q9UBB4	268.0
Q9UBB5	33.5
Q9UBB6	25.7
Q9UBB9	23.0
Q9UBC2-2	72.7
Q9UBC5	67.3
Q9UBD5	15.5
Q9UBE0	390.0
Q9UBF2	175.0
Q9UBF6	1.88
Q9UBF8-2	9.62
Q9UBH6-2	28.9
Q9UBI1	225.0
Q9UBI6	855.0
Q9UBK8-2	0.0554
Q9UBK9	14.6
Q9UBL3	47.2
Q9UBL6-2	53.5
Q9UBM7	332.0
Q9UBN7	11.0
Q9UBP0-3	9.83
Q9UBP0-4	31.8
Q9UBP6	108.0
Q9UBQ0	1330.0
Q9UBQ5	641.0
Q9UBQ7	1520.0
Q9UBR2	4170.0
Q9UBS0	20.3
Q9UBS4	211.0
Q9UBS8	55.5
Q9UBT2	271.0
Q9UBU8-2	7.18
Q9UBU9	75.4
Q9UBV2	39.6
Q9UBV7	0.258
