ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$ZNF580_05	4.8522727272727275	3.754512635379061	1.2923841783216785	0.6801	5.2170311493440356E-6
V$ZNF860_02	2.693181818181818	2.0840170659665245	1.292303149606299	0.7979	5.395728504163616E-4
V$GKLF_02	12.40909090909091	9.602888086642599	1.2922248803827752	0.8139	7.801113680999242E-13
V$EGR1_16	29.579545454545457	22.891368559238597	1.2921702508960573	0.7362	4.346920804426379E-28
V$ZNF610_01	0.5681818181818181	0.43977682966852644	1.2919776119402984	0.7756	0.07417275428200323
V$NRF1_Q5	6.647727272727273	5.1460452904496226	1.291812818877551	0.7658	1.2448653098229827E-7
V$KLF4_05	9.636363636363635	7.459796521168363	1.291772987241531	0.8467	2.5246471767255163E-10
V$HMGIY_Q6	0.8181818181818181	0.6334099113882508	1.2917098445595854	0.9682	0.03933039756696448
V$NFE2_01	2.352272727272727	1.8214637348211355	1.291418918918919	0.7849	0.0011710838856328954
V$SP3_01	12.977272727272728	10.04922874958976	1.291370019595036	0.8072	2.7570533620386597E-13
V$PLAGL2_01	1.034090909090909	0.8007876599934362	1.291342213114754	0.784	0.023384967191067894
V$ZNF442_03	1.2159090909090908	0.9419100754840828	1.2908972125435538	0.7537	0.01532395971939119
V$SP2_07	17.613636363636363	13.646209386281587	1.2907347282347283	0.7775	2.406371699144981E-17
V$ZNF536_01	0.4659090909090909	0.3610108303249097	1.2905681818181818	0.8859	0.0986016728405164
V$KLF14_01	3.659090909090909	2.8355759763702	1.2904224537037037	0.7949	7.249160896719172E-5
V$IRF8_04	0.8977272727272727	0.6957663275352806	1.2902712264150944	0.8172	0.03291857326707735
V$P50RELAP65_Q5_01	7.329545454545455	5.6809977026583525	1.2901863084922012	0.7776	3.461459452642401E-8
V$ZNF263_02	12.65909090909091	9.812930751558909	1.2900418060200671	0.7051	6.447761857472775E-13
V$BTEB2_Q3	28.25	21.900229734164753	1.2899408062340776	0.7417	1.3599287391682506E-26
V$ETV5FIGLA_01	3.215909090909091	2.494256645881195	1.2893256578947367	0.7352	1.947356798945743E-4
V$ZNF236_06	0.7954545454545455	0.617000328191664	1.2892287234042554	0.7885	0.04275705050311995
V$MYOD1_09	1.9886363636363635	1.54250082047916	1.2892287234042552	0.8228	0.0027650682616075003
V$ZNF684_03	4.0227272727272725	3.1211027239908105	1.2888801261829652	0.6638	3.615192382782603E-5
V$ZNF696_02	0.7613636363636365	0.590744995077125	1.2888194444444447	0.7932	0.04670519607366301
V$SP1_09	19.40909090909091	15.06071545782737	1.2887230333405972	0.7904	9.888897230334307E-19
V$TGIF2LX_04	1.125	0.8729898260584181	1.2886748120300753	0.741	0.019605347263097508
V$ZFP316_02	0.5454545454545455	0.42336724647193963	1.2883720930232558	0.8709	0.08104896085181718
