ID	#Yes sites per 1K	#No sites per 1K	Adj. site FE	Site P-value	Site FDR	Site cutoff	%Yes seq	%No seq	Adj. seq FE	Seq P-value	Seq FDR	Seq cutoff
V$ASCL2_04	0.4055299539170507	0.2123638216993353	1.122722291877663	5.0048049729466685E-5	3.0828539415367784E-4	0.9455	100.0	98.15668202764977	0.6281700475279637	0.07347574072666842	0.17316765743099874	0.7865
V$ATOH1_03	0.4025617566331198	0.23399850746897938	1.0181900806035604	4.40791659205662E-4	0.0016947478522035394	0.937624750499002	100.0	99.53917050691244	0.6197391984576991	0.003900203883143354	0.05755229968635857	0.783433133732535
V$ATOH1_04	0.1529051987767584	0.05918910920390648	1.183949804305061	6.040744296740159E-4	0.002132224749532943	0.960519740129935	100.0	99.53917050691244	0.6197391984576991	0.0017416038935086314	0.05104162540369424	0.7916041979010495
V$BARX2_01	0.1781874039938556	0.072203699377774	1.1895042958904922	3.839577581361918E-4	0.0015204204830685526	0.9275724275724275	100.0	100.0	0.6169790090731271	0.008434088828459212	0.06962635037981367	0.6523476523476524
V$BCL6B_04	0.6390168970814132	0.3312875618509631	1.2023456481688808	3.144130073891198E-7	5.546054897006262E-6	0.9675	100.0	95.39170506912443	0.64573956966857	0.020501906921915187	0.09676147453060722	0.838
V$BCL6_Q3_01	0.1466544454628781	0.05702289786143013	1.1647011489335473	8.044699435472892E-4	0.002647156326392748	0.958041958041958	100.0	100.0	0.6169790090731271	0.002298464830500948	0.05437939706490241	0.8346653346653347
V$BRN3C_01	0.7557603686635944	0.43109855804965064	1.1160640359626424	1.1484550078137135E-6	1.6187119532019593E-5	0.8244122061030515	73.33333333333333	49.76958525345622	0.856036077303172	2.232161299655863E-4	0.04358951407940118	0.8209104552276139
V$BRN4_01	0.23985239852398524	0.08927508629925009	1.3819936608928503	1.143890210316779E-5	9.817120211664913E-5	0.8491228070175438	100.0	100.0	0.6169790090731271	0.003879891301645084	0.05755229968635857	0.5493734335839598
V$BTEB1_01	0.7577146348915368	0.4815266930520767	1.006456883986881	4.592847497440957E-5	2.8813456595628314E-4	0.9024512256128064	100.0	98.15668202764977	0.6281700475279637	0.08785240745476768	0.18954368561682824	0.7418709354677339
V$BTEB1_02	0.4316990440949738	0.2174126193105036	1.1746996930905704	1.2146219918419077E-5	1.030658107071683E-4	0.9025974025974026	100.0	99.07834101382488	0.6225242093028966	0.018847077322092978	0.09556518910444531	0.6808191808191808
V$BTEB1_03	0.9330877839165131	0.5601242457417828	1.0817350567422694	6.732528195436941E-7	1.0478622092416694E-5	0.8543543543543544	100.0	98.15668202764977	0.6281700475279637	0.005838143304411612	0.06430193932715447	0.7152152152152152
V$BTEB2_02	0.613308800981294	0.30100178481340006	1.2610634827595943	8.285034932776044E-8	1.779601045892596E-6	0.9405891163255118	100.0	96.31336405529954	0.639774805471924	0.01683653089786009	0.09125274334864393	0.8112830753869196
V$BTEB2_03	0.23941068139963168	0.08062394446283236	1.507269271269842	2.4004522303090136E-6	2.935911136897948E-5	0.964035964035964	100.0	96.31336405529954	0.639774805471924	0.019308769159849314	0.09557512353697523	0.8006993006993007
V$BTEB2_Q3_01	0.44607393828292086	0.24709922406619725	1.0808188693676624	7.775270065236993E-5	4.406995817891386E-4	0.9935097353969047	100.0	100.0	0.6169790090731271	0.08126459836557974	0.18285319949209108	0.8826759860209685
V$BTEB3_01	0.8371524595172625	0.5322137133733479	1.014762242618084	1.9551420049542498E-5	1.5114052604035442E-4	0.8840579710144928	100.0	98.15668202764977	0.6281700475279637	0.08785240745476768	0.18954368561682824	0.7476261869065467
V$BTEB3_02	0.5545286506469501	0.3023927357598576	1.1270768950021453	8.079834055338837E-6	7.647595778232093E-5	0.9017543859649123	100.0	98.15668202764977	0.6281700475279637	0.004268327957400468	0.05929817909314588	0.7263157894736842
V$BTEB3_Q5	0.6066176470588235	0.3663763892653836	1.033695443346892	6.178022831018628E-5	3.6846589036228927E-4	0.9395906140788817	100.0	98.61751152073732	0.6253343781185136	0.007198687823843912	0.06703049326619165	0.8851722416375437
V$CART1_02	0.3936039360393604	0.155168602377268	1.4521714615045793	9.185534093616307E-8	1.9233451064367097E-6	0.8552171742386421	38.666666666666664	17.05069124423963	1.1059848492993125	1.7387113063370557E-4	0.04358951407940118	0.8552171742386421
V$CART1_03	0.4612546125461255	0.19980614552689305	1.3654853063812427	1.1051055504801036E-7	2.2414004910608653E-6	0.8583583583583584	98.66666666666667	99.53917050691244	0.6107921035765873	0.0019247902606597468	0.05104162540369424	0.6551551551551551
V$CDX1_01	0.20890937019969277	0.09131644333071418	1.1612743974613575	3.35555533169097E-4	0.0013765107530495516	0.8725637181409296	34.666666666666664	16.129032258064516	1.0244516372869241	8.560498940219949E-4	0.04847299237898776	0.8730634682658671
V$CDX1_Q4	0.2564102564102564	0.11816140848398914	1.1631180311000535	1.6262576548229282E-4	7.849457552839358E-4	0.997002997002997	41.333333333333336	21.658986175115206	0.9671250649172022	9.835802088251065E-4	0.049786264309312565	0.997002997002997
V$CDX2_01	0.3010752688172043	0.14228376053855465	1.1729081810760802	7.60964852001877E-5	4.3497549807661835E-4	0.8911088911088911	45.333333333333336	23.963133640552996	0.9811199411529761	5.109141399630354E-4	0.044445350201223914	0.8926073926073926
V$CKROX_Q2	2.606837606837607	1.7555409260478385	1.018567911360911	5.237829275891054E-11	2.7717640195419844E-9	0.8727544910179641	100.0	99.53917050691244	0.6197391984576991	0.010644593030254822	0.0740288841446993	0.8193612774451098
V$CPBP_03	0.3573629081947012	0.1682325783452729	1.2136291683557716	1.6412561831611695E-5	1.3051574101340395E-4	0.9425	100.0	100.0	0.6169790090731271	0.01982187038988729	0.09676147453060722	0.749
V$CPEB1_01	0.2561756633119854	0.12226949038919643	1.1269673278850398	2.7633788416261756E-4	0.0011726646392380138	0.9920079920079921	100.0	100.0	0.6169790090731271	0.014570736890185117	0.08372779806294924	0.7067932067932068
V$CPHX_01	0.27598896044158233	0.1356627762539268	1.1129892474752496	2.727434526235093E-4	0.0011605552907320523	0.8502246630054917	100.0	99.53917050691244	0.6197391984576991	0.007014879217744374	0.06703049326619165	0.6435346979530704
V$DB1_02	2.520852641334569	1.7147640544453604	1.007081614743316	3.516078969815698E-10	1.4831228756012448E-8	0.7693846923461731	100.0	97.23502304147465	0.6339192900312057	0.002305566420948392	0.05437939706490241	0.7318659329664833
V$DBX1_01	0.5289052890528906	0.3018348155831789	1.073544998294889	4.241113277928954E-5	2.7339446722950654E-4	0.8266733266733267	98.66666666666667	98.15668202764977	0.6191019131087175	0.004535166489023447	0.06023701800823493	0.6563436563436563
V$DBX2_01	0.20276497695852536	0.07008006116078065	1.411519652681443	1.973032588737447E-5	1.5232125595544666E-4	0.919080919080919	100.0	98.15668202764977	0.6281700475279637	0.003418895008831722	0.056673439534842315	0.7412587412587412
V$DLX1_01	0.31892057651027295	0.12718385273805638	1.3835972626885693	1.763572693086968E-6	2.28127925476872E-5	0.9496007984031936	22.666666666666668	6.912442396313364	1.2477709612872052	3.93115245568431E-4	0.044445350201223914	0.9655688622754491
V$DLX1_03	0.32386190039718915	0.13938930588349588	1.2961154339966163	6.5299710792418025E-6	6.453473964731161E-5	0.9805	100.0	99.53917050691244	0.6197391984576991	0.0064794849390694825	0.06617268556118812	0.7095
V$DLX1_05	0.32386190039718915	0.13938930588349588	1.2961154339966163	6.5299710792418025E-6	6.453473964731161E-5	0.9805	100.0	99.53917050691244	0.6197391984576991	0.0064794849390694825	0.06617268556118812	0.7095
V$DLX2_01	0.10445468509984639	0.016989105735946825	1.92268752423269	1.0898867672085456E-5	9.671083646220952E-5	0.9734867433716858	13.333333333333334	2.304147465437788	1.363435962362176	2.936477317528253E-4	0.044445350201223914	0.9799899949974987
V$DLX3_01	0.15375153751537515	0.034009556685428606	1.8474171022287773	1.9650005651499224E-6	2.4865800629864564E-5	0.957042957042957	21.333333333333332	5.529953917050691	1.3694319883480657	1.9190837133287476E-4	0.04358951407940118	0.9595404595404595
V$DLX3_02	0.225678560536749	0.0822156918134252	1.390016374480032	1.3850717894014024E-5	1.1431701273155379E-4	0.9895	100.0	99.53917050691244	0.6197391984576991	0.004445604710722983	0.06004145016500808	0.6375
V$DLX3_04	0.4696553827386398	0.27826849536851606	1.0216301715642773	2.433850180477289E-4	0.0010604372680058608	0.9869934967483742	100.0	100.0	0.6169790090731271	0.12877015665927333	0.22838850759099025	0.751375687843922
V$DLX3_05	0.4696553827386398	0.27826849536851606	1.0216301715642773	2.433850180477289E-4	0.0010604372680058608	0.9869934967483742	100.0	100.0	0.6169790090731271	0.12877015665927333	0.22838850759099025	0.751375687843922
V$DLX4_02	0.4696553827386398	0.27826849536851606	1.0216301715642773	2.433850180477289E-4	0.0010604372680058608	0.985	100.0	100.0	0.6169790090731271	0.12877015665927333	0.22838850759099025	0.7405
V$DLX4_03	0.4696553827386398	0.27826849536851606	1.0216301715642773	2.433850180477289E-4	0.0010604372680058608	0.985	100.0	100.0	0.6169790090731271	0.12877015665927333	0.22838850759099025	0.7405
V$DLX5_01	0.11059907834101383	0.036101849688887	1.2120739588359442	9.82008373968274E-4	0.003038953080738609	0.959	100.0	100.0	0.6169790090731271	0.0064794849390694825	0.06617268556118812	0.723
V$DLX5_03	0.2073802988716072	0.054810461208950126	1.7802205143271363	3.5252136675938967E-7	6.058132181410398E-6	1.0	26.666666666666668	9.67741935483871	1.1595232304166507	4.872472653173529E-4	0.044445350201223914	1.0
V$DLX6_01	0.4696553827386398	0.27826849536851606	1.0216301715642773	2.433850180477289E-4	0.0010604372680058608	0.9905094905094906	100.0	100.0	0.6169790090731271	0.12877015665927333	0.22838850759099025	0.7242757242757243
V$DLX7_01	0.14760147601476015	0.042511945856785756	1.485816366668734	4.317399714365503E-5	2.761712498606769E-4	0.9515726410384423	100.0	99.53917050691244	0.6197391984576991	0.0029026828222346707	0.05516123833102547	0.6065901148277584
V$E2F1_12	0.5509641873278237	0.29833314290792295	1.1346602461184987	6.6039294742671495E-6	6.504479436498997E-5	0.9665167416291854	100.0	94.93087557603687	0.6487638805327594	0.03570689254377573	0.12498485958948798	0.8225887056471765
V$E2F3_06	1.5408225905463475	1.0099209885344265	1.0244976231502707	7.623648022375245E-8	1.6497120869236543E-6	0.8496503496503497	100.0	97.6958525345622	0.6310315664078215	0.05469178056267599	0.15291107332148748	0.8066933066933067
V$E2F4_09	0.1651376146788991	0.0655307994757536	1.1864919586860454	4.829791727612466E-4	0.0018056658732454826	0.967016491754123	32.0	13.36405529953917	1.0970478188521628	4.758224052435162E-4	0.044445350201223914	0.9685157421289355
V$E2F4_11	1.133578431372549	0.6988682569802115	1.0689387565554263	1.8117673334456582E-7	3.435276106836214E-6	0.9260369815092454	100.0	98.61751152073732	0.6253343781185136	0.03538656018080918	0.12498485958948798	0.7861069465267366
V$E2F4_12	1.1775528978840846	0.748265000275565	1.0403521514637422	5.064387730143343E-7	8.257647332539049E-6	0.943471735867934	100.0	97.6958525345622	0.6310315664078215	0.028826309681495597	0.11438845870226656	0.8084042021010506
V$E2F4_Q6	0.666055606477238	0.4097200809302758	1.0259046453843241	4.807557559736565E-5	2.989828264447281E-4	0.8937655860349127	100.0	97.6958525345622	0.6310315664078215	0.005118825491799358	0.06216144405485488	0.8049875311720698
V$E2F7_02	1.213235294117647	0.7518128219029547	1.0682213500014115	9.155525232608212E-8	1.9233451064367097E-6	0.889055472263868	100.0	99.07834101382488	0.6225242093028966	0.007452638455355979	0.06703049326619165	0.7976011994002998
V$E2F7_03	1.213235294117647	0.7518128219029547	1.0682213500014115	9.155525232608212E-8	1.9233451064367097E-6	0.889055472263868	100.0	99.07834101382488	0.6225242093028966	0.007452638455355979	0.06703049326619165	0.7976011994002998
V$EBF1_03	0.5213124808341	0.3158399009661733	1.0127695841165978	2.0873370160902482E-4	9.499913034137088E-4	0.8300849575212393	100.0	97.23502304147465	0.6339192900312057	0.0028948267606482493	0.05516123833102547	0.7151424287856072
V$EBF4_01	0.0986740672217083	0.025577955213000422	1.3694319883480657	4.0465569589622207E-4	0.0015776964539932407	0.6896551724137931	21.333333333333332	5.529953917050691	1.3694319883480657	1.9190837133287476E-4	0.04358951407940118	0.6896551724137931
V$EGR1_22	0.15375153751537515	0.06164232149233935	1.1496183553280301	8.523132276414336E-4	0.0027624249989425306	0.966	100.0	92.62672811059907	0.6643208285310179	0.0010049838831766643	0.050000095589498826	0.824
V$EGR4_02	0.14814814814814814	0.044802867383512544	1.4294568377088228	7.000626769603253E-5	4.054790888145327E-4	0.8035	100.0	98.61751152073732	0.6253343781185136	0.0013576788976061918	0.05104162540369424	0.536
V$EHF_07	0.4608294930875576	0.2718256917751492	1.0223779343418413	2.629759467011483E-4	0.001125575724814253	0.8785	100.0	100.0	0.6169790090731271	0.021896013699622546	0.0993427090767754	0.7575
V$EKLF_01	0.4722477767555964	0.2352901275654043	1.2028567361861833	3.49440521747157E-6	3.9884181903729424E-5	0.9635	100.0	98.61751152073732	0.6253343781185136	0.01361848558063509	0.0818663711175825	0.784
V$EKLF_02	0.4358502148557397	0.2036815439061028	1.2621975857416268	1.6711232882765384E-6	2.2079555450351512E-5	0.977	100.0	98.61751152073732	0.6253343781185136	0.008351526155497769	0.06962635037981367	0.803
V$EMX1_01	0.32386190039718915	0.13938930588349588	1.2961154339966163	6.5299710792418025E-6	6.453473964731161E-5	0.9600199900049975	100.0	99.53917050691244	0.6197391984576991	0.003954804994767811	0.05755229968635857	0.777111444277861
V$EMX1_04	0.32386190039718915	0.14150126506354885	1.2785282455061011	8.78276865722988E-6	8.160175185744858E-5	0.9750124937531235	100.0	99.53917050691244	0.6197391984576991	0.004867424556961785	0.061863053157368016	0.743128435782109
V$EMX2_01	0.5412054120541205	0.2593228697263931	1.2701439701911041	2.2773231997723476E-7	4.203601933009072E-6	0.8202695956065901	48.0	26.267281105990783	0.9634780640343645	5.166611790671882E-4	0.044445350201223914	0.8202695956065901
V$EMX2_03	0.32997250229147573	0.14150126506354885	1.3049690185773795	4.992199457772723E-6	5.2739733291642506E-5	0.9305347326336831	100.0	100.0	0.6169790090731271	0.0019956989690270667	0.05163094977202914	0.6806596701649176
V$EN1_02	0.22734254992319508	0.11042918728365436	1.0790187732626133	7.788977814036862E-4	0.0025923178876791635	0.8786819770344483	100.0	99.53917050691244	0.6197391984576991	0.009916569758631956	0.07288428354166239	0.5951073389915127
V$EN1_07	0.32936870997255263	0.1454585316699061	1.2705044909351566	9.0010351532622E-6	8.225278748373512E-5	0.991008991008991	100.0	100.0	0.6169790090731271	0.00368970258512982	0.05723098642618418	0.7247752247752248
V$EN1_08	0.17785955228457528	0.07207084988489862	1.1895042958904922	3.839577581361918E-4	0.0015204204830685526	0.8265	100.0	99.07834101382488	0.6225242093028966	0.0011032347075712384	0.05016128309842744	0.6015
V$EN1_09	0.31716986886245807	0.13913424768425803	1.269330290235817	1.1468204335908162E-5	9.817120211664913E-5	0.9869934967483742	100.0	99.53917050691244	0.6197391984576991	0.007014879217744374	0.06703049326619165	0.6923461730865432
V$EN2_01	0.3997539975399754	0.19342935364837519	1.2055847182472008	9.907850269461605E-6	8.941642855586976E-5	0.8899449724862432	100.0	99.53917050691244	0.6197391984576991	0.004674248971861764	0.06073393585983778	0.673336668334167
V$EN2_03	0.592728383745799	0.3695928565092694	1.000389851097002	1.722102857684046E-4	8.230181227076216E-4	0.9245754245754245	100.0	100.0	0.6169790090731271	0.18063255308132214	0.27453318315571185	0.8366633366633367
V$ESR1_03	0.14145141451414514	0.04463754314962504	1.3617294760270136	1.4764097049423884E-4	7.264734482222859E-4	0.7822177822177823	100.0	99.07834101382488	0.6225242093028966	0.0014954005388199776	0.05104162540369424	0.6208791208791209
V$ESX1_01	0.4920049200492005	0.19768054823405376	1.478108236482387	4.460014178627438E-9	1.352174090301579E-7	0.8506493506493507	33.333333333333336	15.2073732718894	1.0301934145469893	9.159988252342644E-4	0.04847299237898776	0.8631368631368631
V$ESX1_03	0.51940116101436	0.3083460402877333	1.0325536312938641	1.2688563837840868E-4	6.478958780708042E-4	0.9560219890054973	100.0	99.53917050691244	0.6197391984576991	0.10956166266437019	0.2140591608901725	0.7651174412793603
V$ETF_Q6_01	1.6269113149847094	1.0041009597091277	1.089873751744025	5.205799949694632E-10	2.1491462061824434E-8	0.9126310534198702	100.0	98.15668202764977	0.6281700475279637	0.0844462358271252	0.18690552804170943	0.8252621068397404
V$EVX1_01	0.32595325953259535	0.1424150186202323	1.2785282455061011	8.78276865722988E-6	8.160175185744858E-5	0.8791812281577633	100.0	100.0	0.6169790090731271	0.0038971350005751805	0.05755229968635857	0.6110833749375936
V$EVX1_03	0.2444240757714635	0.10348599982259543	1.2411739753895632	6.530655413147992E-5	3.851362132295577E-4	0.9889944972486243	100.0	99.07834101382488	0.6225242093028966	0.005678502907074842	0.06356647196554356	0.7548774387193596
V$EVX2_03	0.3177512985029025	0.13938930588349588	1.269330290235817	1.1468204335908162E-5	9.817120211664913E-5	0.9894842263395093	100.0	99.53917050691244	0.6197391984576991	0.005678502907074842	0.06356647196554356	0.7330996494742114
V$EZI_07	1.2542477602718567	0.7901154422724574	1.0528007631360483	1.552267775198276E-7	2.991970436897074E-6	0.809095452273863	100.0	99.07834101382488	0.6225242093028966	0.009092751733998082	0.07115578756868603	0.7156421789105447
V$EZI_08	0.2999693908784818	0.15657200407933547	1.071068764673807	4.0978773399352107E-4	0.0015955681602516964	0.8991512730903645	100.0	97.23502304147465	0.6339192900312057	0.00289396885642417	0.05516123833102547	0.7528706939590614
V$FKLF_01	0.7943782462572564	0.5026462848526063	1.0148856590934885	2.650569539992621E-5	1.8954502816089736E-4	0.9060469765117442	100.0	98.15668202764977	0.6281700475279637	0.08785240745476768	0.18954368561682824	0.7401299350324838
V$FOXO4_05	0.3305785123966942	0.18407789668786737	1.0266391911150374	6.693796877724319E-4	0.0023138118542300034	0.8285857071464268	100.0	99.07834101382488	0.6225242093028966	0.0016823961353035386	0.05104162540369424	0.7216391804097951
V$GBX1_03	0.5071799572257868	0.2977862443874685	1.0403812002186552	1.1537417351893147E-4	6.017858996896954E-4	0.948	100.0	99.53917050691244	0.6197391984576991	0.05216589508856373	0.1497325815140678	0.666
V$GBX1_04	0.5316223648029331	0.3231297545481041	1.0124776238203523	1.9226841551849187E-4	8.953555573865129E-4	0.9550224887556222	100.0	99.53917050691244	0.6197391984576991	0.02919233778350219	0.1149719879822505	0.7256371814092953
V$GBX2_03	0.14719411223551057	0.042394617579352124	1.485816366668734	4.317399714365503E-5	2.761712498606769E-4	0.8110944527736131	100.0	99.53917050691244	0.6197391984576991	0.0014954005388199776	0.05104162540369424	0.567216391804098
V$GBX2_04	0.5010693553315001	0.3020101627475744	1.0132784840567342	2.3588708791102235E-4	0.0010378675273847778	0.9414707353676839	100.0	99.53917050691244	0.6197391984576991	0.13566367277839464	0.23442632189479343	0.7738869434717359
V$GCM2E2F8_01	0.4933703361085415	0.28775199614625474	1.042130334228051	1.2902512786626522E-4	6.547997116909588E-4	0.7996001999000499	68.0	44.70046082949309	0.8711574821427502	3.7417628969462586E-4	0.044445350201223914	0.7956021989005497
V$GC_01	0.306654400490647	0.14202196889082963	1.1992903886491788	4.504988144823475E-5	2.856594334533491E-4	0.9735396904643036	100.0	98.15668202764977	0.6281700475279637	0.057835453814272374	0.15777791647756834	0.8142785821268098
V$GKLF_02	0.34894398530762166	0.15022449040044347	1.313190836786733	3.0147194614590663E-6	3.5309219286022585E-5	0.987987987987988	100.0	94.93087557603687	0.6487638805327594	0.03570689254377573	0.12498485958948798	0.8408408408408409
V$GKLF_03	0.4652586470768289	0.24755303347678714	1.1288158329018927	2.1211212639393202E-5	1.5931673390181655E-4	0.965	100.0	96.31336405529954	0.639774805471924	0.07650093446347754	0.17622158271147717	0.827
V$GKLF_04	0.5499541704857929	0.30623408110768036	1.104923825059763	1.4565162526446649E-5	1.1837726729549365E-4	0.9660169915042479	100.0	95.39170506912443	0.64573956966857	0.048644172450936767	0.14491183614989914	0.8330834582708646
V$GKLF_05	0.8778391651319828	0.4985954460201475	1.135647565531027	1.3939026024261797E-7	2.713681287198258E-6	0.8983983983983984	100.0	94.93087557603687	0.6487638805327594	0.03570689254377573	0.12498485958948798	0.8113113113113113
V$GKLF_Q3	0.1349279362158847	0.04027488670038452	1.4008467403105003	1.2367895623219063E-4	6.354238342697101E-4	0.984984984984985	100.0	100.0	0.6169790090731271	0.0012212927189355416	0.05077960654945563	0.9319319319319319
V$GSH2_01	0.31336405529953915	0.1316655694535879	1.3149761030564826	6.0864660827838185E-6	6.183127236978117E-5	0.894552723638181	100.0	99.53917050691244	0.6197391984576991	0.0025459963666347673	0.05488979574141104	0.5757121439280359
V$GSX1_01	0.3360831041857623	0.14361322424360182	1.3136105534762001	3.81592158706579E-6	4.2471280226214073E-5	0.977022977022977	100.0	99.53917050691244	0.6197391984576991	0.0038025813594378616	0.0574930547877605	0.7577422577422578
V$GSX2_02	0.3788573174457684	0.18162848948455523	1.2068023737233835	1.2791081131180167E-5	1.0728657530922154E-4	0.9804902451225613	100.0	99.07834101382488	0.6225242093028966	0.020584696660853434	0.09686622414133213	0.768384192096048
V$HB24_01	0.47268262737876	0.2503585643845847	1.1356918634471858	1.6786109863242518E-5	1.3276079553523735E-4	0.8146853146853147	98.66666666666667	96.31336405529954	0.6305400921093972	0.008469888506077923	0.06962635037981367	0.6458541458541458
V$HB9_01	0.37480798771121354	0.1635201427084882	1.312742509119161	1.8749583563322145E-6	2.3882128210524773E-5	0.853220169745382	100.0	100.0	0.6169790090731271	0.0014767044009261778	0.05104162540369424	0.5701447828257613
V$HESX1_01	0.49495875343721357	0.2956742852074155	1.0203402199800713	2.0798061657649152E-4	9.478943729820956E-4	0.9565	100.0	99.53917050691244	0.6197391984576991	0.1658826117603043	0.26110372305067064	0.646
V$HNF1A_03	0.09821976672805402	0.012730096494131425	2.1217285546746973	5.11647206191718E-6	5.385711369334522E-5	0.8501498501498501	14.666666666666666	1.8433179723502304	1.6946018020159352	9.59849761660258E-5	0.04358951407940118	0.8536463536463537
V$HNF1B_06	0.13480392156862744	0.033884521550555706	1.5987383655149643	2.5865598239149707E-5	1.8611081254646533E-4	0.8280859570214892	20.0	5.529953917050691	1.2703667045579163	4.934729427490419E-4	0.044445350201223914	0.8280859570214892
V$HNF1B_07	0.09821976672805402	0.023338510239240946	1.4557457788301418	2.2767601991387495E-4	0.001009369468331048	0.8377433849226161	100.0	98.61751152073732	0.6253343781185136	0.0014954005388199776	0.05104162540369424	0.5931103344982526
V$HNF3A_02	0.23875114784205692	0.11848692200598358	1.0709109007323008	7.659674973751067E-4	0.0025639429569985603	0.904047976011994	100.0	99.53917050691244	0.6197391984576991	0.0023821931371843523	0.05437939706490241	0.712143928035982
V$HNF3B_01	0.11663597298956414	0.03606860673337237	1.290416700066353	4.686526472808584E-4	0.0017652077474287194	0.9415292353823088	100.0	100.0	0.6169790090731271	0.0205291910402508	0.09676147453060722	0.6756621689155422
V$HOX13_02	0.11674347158218126	0.02760729682091359	1.5762708388541309	5.691418073615934E-5	3.4654544567487816E-4	0.9505494505494505	18.666666666666668	5.0691244239631335	1.2462864357341585	7.127747364742255E-4	0.04690810499133194	0.9505494505494505
V$HOXA10_01	0.21505376344086022	0.0679564229437873	1.5472760352492099	3.130921538476498E-6	3.652323502098536E-5	0.8981018981018981	36.0	13.36405529953917	1.255089928896799	7.175221798193244E-6	0.04176696608728287	0.8981018981018981
V$HOXA10_04	0.12844036697247707	0.04439183190292986	1.2267453947762328	6.203623341650121E-4	0.002179317529978597	0.9675	25.333333333333332	9.216589861751151	1.1360493622271126	4.563832562119801E-4	0.044445350201223914	0.9675
V$HOXA1_01	0.3195084485407066	0.13378920767058125	1.3239949508623108	4.641110520283868E-6	4.938922182554368E-5	0.8966550174737893	100.0	99.53917050691244	0.6197391984576991	0.005678502907074842	0.06356647196554356	0.5366949575636545
V$HOXA1_03	0.32386190039718915	0.13938930588349588	1.2961154339966163	6.5299710792418025E-6	6.453473964731161E-5	0.9580629056415377	100.0	99.53917050691244	0.6197391984576991	0.003954804994767811	0.05755229968635857	0.8002995506739891
V$HOXA2_01	0.141321044546851	0.04672004077385376	1.3118937406000402	2.288045234196415E-4	0.0010136005561839675	0.909136295556665	100.0	99.53917050691244	0.6197391984576991	0.004445604710722983	0.06004145016500808	0.6100848726909636
V$HOXA2_03	0.32386190039718915	0.13938930588349588	1.2961154339966163	6.5299710792418025E-6	6.453473964731161E-5	0.974	100.0	98.61751152073732	0.6253343781185136	0.003954804994767811	0.05755229968635857	0.799
V$HOXA2_04	0.31164069660861593	0.13305342834333697	1.296089498823195	8.272555361348365E-6	7.791997533723112E-5	0.9954954954954955	100.0	98.61751152073732	0.6253343781185136	0.007554029132901859	0.06703049326619165	0.7667667667667668
V$HOXA3_02	0.34958601655933763	0.14838116152773245	1.3302878236546758	2.228495758839873E-6	2.7718106436339534E-5	0.8662006989515726	100.0	99.53917050691244	0.6197391984576991	0.0014767044009261778	0.05104162540369424	0.5991013479780329
V$HOXA3_08	0.3177512985029025	0.13938930588349588	1.269330290235817	1.1468204335908162E-5	9.817120211664913E-5	0.9655516724912631	100.0	99.07834101382488	0.6225242093028966	0.007386617536371973	0.06703049326619165	0.708936595107339
V$HOXA4_01	0.7318573185731857	0.35497474790416106	1.2994648773105544	3.295709021911775E-9	1.031415172932712E-7	0.8089775561097257	61.333333333333336	35.483870967741936	0.9629338341042725	8.513512696881055E-5	0.04358951407940118	0.8089775561097257
V$HOXA6_01	0.20890937019969277	0.07857461402875406	1.323463391636195	4.6798975402857085E-5	2.918189238857523E-4	0.9006490264603095	100.0	99.53917050691244	0.6197391984576991	0.003337198140379664	0.056673439534842315	0.5646530204692961
V$HOXA6_03	0.8051235132662397	0.5122670028374954	1.0108035863717144	2.8050821908407335E-5	1.9768018683878825E-4	0.9730134932533733	100.0	98.61751152073732	0.6253343781185136	0.001908968847419235	0.05104162540369424	0.8430784607696152
V$HOXA7_02	0.3198031980319803	0.140289421327393	1.269330290235817	1.1468204335908162E-5	9.817120211664913E-5	0.926073926073926	100.0	99.53917050691244	0.6197391984576991	0.006683450229692432	0.06661706127917748	0.6188811188811189
V$HOXA7_03	0.29493087557603687	0.12104737836862112	1.3269720555968674	7.328690565258344E-6	7.086429863848641E-5	0.922077922077922	100.0	99.53917050691244	0.6197391984576991	0.0032194823817235344	0.056673439534842315	0.5884115884115884
V$HOXA9_Q5_01	0.2383134738771769	0.11404579572286026	1.1064651483358112	4.643754815630445E-4	0.0017564195439756219	0.9715142428785607	100.0	100.0	0.6169790090731271	0.038532517016659155	0.13025422854469973	0.7076461769115442
V$HOXB2_01	0.3177512985029025	0.13938930588349588	1.269330290235817	1.1468204335908162E-5	9.817120211664913E-5	0.9965	100.0	98.61751152073732	0.6253343781185136	0.007554029132901859	0.06703049326619165	0.807
V$HOXB3_01	0.43665436654366546	0.22106211845528592	1.1714029508994876	1.1996841162626583E-5	1.0209592457258675E-4	0.8759379689844923	100.0	99.07834101382488	0.6225242093028966	0.0025130465430566453	0.05488979574141104	0.6898449224612306
V$HOXB3_03	0.3177512985029025	0.13938930588349588	1.269330290235817	1.1468204335908162E-5	9.817120211664913E-5	0.9919959979989995	100.0	99.07834101382488	0.6225242093028966	0.007554029132901859	0.06703049326619165	0.775887943971986
V$HOXB4_01	0.4059040590405904	0.1742989780128216	1.3495720711732433	4.95330024267704E-7	8.144960653283347E-6	0.8554277138569285	100.0	99.53917050691244	0.6197391984576991	0.0019239907973660816	0.05104162540369424	0.5642821410705353
V$HOXB5_01	0.2642089093701997	0.10618191084966765	1.321030867026963	1.5096213843275857E-5	1.2131376492579229E-4	0.8945	100.0	99.53917050691244	0.6197391984576991	0.004209271866584786	0.05929817909314588	0.5995
