leuk_attr apop_attr a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
is_072078 is_099087 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 0 0 0 0 0 0
is_072078 is_099148 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 0 0 0 0 0 0
is_072078 is_099198 -1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 0 0 0 0 0 0 0
is_072078 is_099231 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 -1 -1 -1 1 0 0 0 0 0 0
is_072078 is_099264 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 1 1 0 0 0 0 0 0
is_072078 is_099320 1 -1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1 1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 0 0 0 0 0 0
is_072078 is_099456 -1 -1 -1 -1 -1 1 1 -1 1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 -1 1 0 0 0 0 0 0
is_072078 is_099652 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 1 0 0 0 0 0 0
is_072078 is_099724 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 1 1 0 0 0 0 0 0
is_072078 is_099739 1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 1 1 1 -1 -1 -1 0 0 0 0 0 0 0
is_072078 is_099788 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 0 0 0 0 0 0 0
is_072078 is_099811 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 0 0 0 0 0 0
is_072078 is_099964 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 1 1 -1 -1 -1 -1 0 0 0 0 0 0 0
is_077678 is_000099 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_000112 -1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_000175 -1 1 1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_000250 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_000279 1 1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_000634 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_000806 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_000845 -1 -1 -1 1 -1 1 1 0 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_000854 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_000868 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_000990 -1 1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_001114 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_001180 -1 -1 -1 1 -1 1 1 0 1 -1 1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_001565 -1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_001609 1 1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_001662 -1 1 -1 1 1 1 1 0 1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 0 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_001758 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_001845 -1 1 1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 0 0 0 0 0 0 0
is_077678 is_001905 -1 1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 1 -1 -1 1 -1 1 1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_001955 -1 1 -1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_077678 is_002011 1 1 -1 1 1 1 -1 0 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1 0 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_002108 -1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_002113 1 1 -1 1 1 1 1 0 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_002157 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_002228 -1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_002282 -1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_002308 -1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_002395 -1 1 -1 -1 1 1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 1 -1 1 1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_002433 -1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_002445 1 1 -1 1 1 1 1 0 1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 0 -1 -1 -1 0 0 0 0 0 0 0
is_077678 is_002553 1 1 -1 1 1 -1 1 1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_002584 -1 1 1 1 1 1 1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_002615 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_002756 -1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_002842 1 1 1 -1 1 1 1 0 1 1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_002890 1 1 1 1 1 1 1 0 1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1 -1 1 1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_002981 -1 1 -1 -1 1 -1 1 0 1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_003159 -1 -1 1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_003200 -1 1 -1 1 1 1 1 0 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 0 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_003258 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_003339 -1 1 -1 1 1 1 1 0 1 1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 0 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_003404 1 1 -1 1 1 1 1 0 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_003438 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_003484 -1 1 -1 1 1 1 -1 0 1 1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 0 -1 1 1 0 0 0 0 0 0 0
is_077678 is_003526 -1 1 -1 1 1 1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_003723 -1 1 1 -1 1 1 -1 0 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 0 -1 1 1 0 0 0 0 0 0 0
is_077678 is_003730 -1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_003754 -1 1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_003850 -1 1 1 -1 1 1 -1 0 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_003934 -1 1 -1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_003974 -1 1 1 1 1 1 -1 0 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_004008 1 1 1 1 1 -1 1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 -1 -1 0 0 0 0 0 0
is_077678 is_004206 -1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_004319 -1 1 1 -1 1 1 -1 0 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_004411 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 -1 1 0 0 0 0 0 0 0
is_077678 is_004469 -1 1 -1 1 1 -1 1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_004473 1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_004535 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_004647 -1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_004686 -1 1 -1 1 1 1 1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_004796 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_004859 -1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 -1 -1 1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 0 0 0 0 0 0 0
is_077678 is_004907 -1 1 -1 1 1 -1 1 0 1 -1 -1 -1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 0 1 1 1 -1 0 0 0 0 0 0
is_077678 is_004990 -1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 1 -1 0 0 0 0 0 0
is_077678 is_005121 -1 1 -1 1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_005163 1 1 1 -1 1 1 -1 0 1 -1 1 1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 0 1 -1 1 0 0 0 0 0 0 0
is_077678 is_005188 -1 1 1 -1 1 -1 1 -1 1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 0 0 0 0 0 0 0
is_077678 is_005334 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 1 -1 0 0 0 0 0 0
is_077678 is_005421 -1 1 -1 1 1 1 -1 1 1 -1 -1 -1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 1 -1 1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_005488 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 -1 1 -1 -1 0 0 0 0 0 0
is_077678 is_005497 1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 1 -1 -1 0 0 0 0 0 0
is_077678 is_005737 -1 1 -1 1 1 -1 1 -1 1 -1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 -1 0 0 0 0 0 0
is_077678 is_005763 -1 1 -1 1 1 1 -1 0 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 0 -1 1 1 -1 0 0 0 0 0 0
is_077678 is_005802 -1 1 -1 1 1 1 1 0 1 1 -1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 0 1 1 1 0 0 0 0 0 0 0
