ID	expression
MO000212154	1
MO000212156	1
MO000212171	1
MO000212172	1
MO000212174	1
MO000212175	1
MO000212182	1
MO000212185	1
MO000212187	1
MO000212188	1
MO000212191	1
MO000212233	1
MO000212237	1
MO000212246	1
MO000212247	1
MO000212248	1
MO000212250	1
MO000212251	1
MO000212253	1
MO000212259	1
MO000212266	1
MO000212268	1
MO000212270	1
MO000212272	1
MO000212274	1
MO000212296	1
MO000212298	1
MO000212302	1
MO000212303	1
MO000212304	1
MO000212306	1
MO000212309	1
MO000212310	1
MO000212312	1
MO000212313	1
MO000212315	1
MO000212328	1
MO000212329	1
MO000212330	1
MO000212331	1
MO000212336	1
MO000212341	1
MO000212343	1
MO000212354	1
MO000212368	1
MO000212382	1
MO000212386	1
MO000212387	1
MO000212389	1
MO000212397	1
MO000212401	1
MO000212403	1
MO000212405	1
MO000212413	1
MO000212422	1
MO000212434	1
MO000212436	1
MO000212437	1
MO000212445	1
MO000212453	1
MO000212462	1
MO000212463	1
MO000212474	1
MO000212475	1
MO000212483	1
MO000212484	1
MO000212488	1
MO000212494	1
MO000212500	1
MO000212503	1
MO000212505	1
MO000212511	1
MO000212516	1
MO000212520	1
MO000212521	1
MO000212523	1
MO000212525	1
MO000212527	1
MO000212531	1
MO000212533	1
MO000212542	1
MO000212567	1
MO000212568	1
MO000212571	1
MO000212572	1
MO000212574	1
MO000212576	1
MO000212580	1
MO000212584	1
MO000212585	1
MO000212632	1
MO000212638	1
MO000212640	1
MO000212644	1
MO000212649	1
MO000212652	1
MO000212667	1
MO000212668	1
MO000212697	1
MO000212699	1
MO000212701	1
MO000212706	1
MO000212710	1
MO000212711	1
MO000212717	1
MO000212721	1
MO000212723	1
MO000212726	1
MO000212727	1
MO000212732	1
MO000212733	1
MO000212738	1
MO000212739	1
MO000212744	1
MO000212746	1
MO000212747	1
MO000212750	1
MO000212759	1
MO000212760	1
MO000212761	1
MO000212763	1
MO000212765	1
MO000212766	1
MO000212769	1
MO000212770	1
MO000212771	1
MO000212775	1
MO000212777	1
MO000212778	1
MO000212783	1
MO000212785	1
MO000212788	1
MO000212793	1
MO000212797	1
MO000212800	1
MO000212804	1
MO000212805	1
MO000212836	1
MO000212838	1
MO000212852	1
MO000212854	1
MO000212883	1
MO000212884	1
MO000212898	1
MO000212900	1
MO000212925	1
MO000212926	1
MO000212947	1
MO000212949	1
MO000212950	1
MO000212957	1
MO000212962	1
MO000212971	1
MO000212972	1
MO000212974	1
MO000212977	1
MO000212981	1
MO000212983	1
MO000212986	1
MO000212989	1
MO000212992	1
MO000212994	1
MO000212996	1
MO000212998	1
MO000213001	1
MO000213004	1
MO000213005	1
MO000213006	1
MO000213011	1
MO000213012	1
MO000213034	1
MO000213041	1
MO000213055	1
MO000213057	1
MO000213065	1
MO000213073	1
MO000213078	1
MO000213080	1
MO000213081	1
MO000213083	1
MO000213084	1
MO000213087	1
MO000213091	1
MO000213096	1
MO000213103	1
MO000213106	1
MO000213107	1
MO000213111	1
MO000213113	1
MO000213122	1
MO000213123	1
MO000213124	1
MO000213126	1
MO000213131	1
MO000213132	1
MO000213155	1
MO000213156	1
MO000213180	1
MO000213184	1
MO000213186	1
MO000213188	1
MO000213189	1
MO000213201	1
MO000213203	1
MO000213204	1
MO000213209	1
MO000213211	1
MO000213213	1
MO000213222	1
MO000213224	1
MO000213225	1
MO000213227	1
MO000213231	1
MO000213237	1
MO000213246	1
MO000213248	1
MO000213249	1
MO000213250	1
MO000213261	1
MO000213262	1
MO000213269	1
MO000213276	1
MO000213282	1
MO000213285	1
MO000213298	1
MO000213310	1
MO000213383	1
MO000213384	1
MO000213393	1
MO000213411	1
MO000213412	1
MO000213414	1
MO000213423	1
MO000213426	1
MO000213428	1
MO000213429	1
MO000213433	1
MO000213434	1
MO000213435	1
MO000213445	1
MO000213446	1
MO000213448	1
MO000213451	1
MO000213452	1
MO000213453	1
MO000213458	1
MO000213460	1
MO000213481	1
MO000213482	1
MO000213490	1
MO000213497	1
MO000213498	1
MO000213499	1
MO000213500	1
MO000213502	1
MO000213507	1
MO000213516	1
MO000213518	1
MO000213525	1
MO000213533	1
MO000213537	1
MO000213538	1
MO000213543	1
MO000213549	1
MO000213552	1
MO000213555	1
MO000213569	1
MO000213583	1
MO000213589	1
MO000213639	1
MO000213644	1
MO000213645	1
MO000213648	1
MO000213652	1
MO000213815	1
MO000213816	1
MO000213819	1
MO000213824	1
MO000213840	1
MO000213842	1
MO000213843	1
MO000213847	1
MO000213849	1
MO000213852	1
MO000213857	1
MO000213859	1
MO000213867	1
MO000213875	1
MO000213877	1
MO000213879	1
MO000213908	1
MO000213909	1
MO000213911	1
MO000213912	1
MO000213914	1
MO000213915	1
MO000213927	1
MO000213928	1
MO000213929	1
MO000213930	1
MO000213934	1
MO000213936	1
MO000213937	1
MO000213940	1
MO000213942	1
MO000213944	1
MO000213949	1
MO000213957	1
MO000213995	1
MO000214013	1
MO000214014	1
MO000214022	1
MO000214042	1
MO000214053	1
MO000214057	1
MO000214060	1
MO000214061	1
MO000214120	1
MO000214123	1
MO000214124	1
MO000214126	1
MO000214131	1
MO000214150	1
MO000214179	1
MO000214181	1
MO000214186	1
MO000214187	1
MO000214189	1
MO000214191	1
MO000214192	1
MO000214196	1
MO000214198	1
MO000214199	1
MO000214206	1
MO000214208	1
MO000214216	1
MO000214217	1
MO000214224	1
MO000214250	1
MO000214257	1
MO000214258	1
MO000214265	1
MO000214267	1
MO000214285	1
MO000214305	1
MO000214310	1
MO000214312	1
MO000214322	1
MO000214325	1
MO000214351	1
MO000214352	1
MO000214355	1
MO000214361	1
MO000214368	1
MO000214374	1
MO000214385	1
MO000214387	1
MO000214401	1
MO000214403	1
MO000214405	1
MO000214407	1
MO000214409	1
MO000214410	1
MO000214414	1
MO000214415	1
MO000214420	1
MO000214422	1
MO000214428	1
MO000214431	1
MO000214434	1
MO000214450	1
MO000214451	1
MO000214454	1
MO000214457	1
MO000214458	1
MO000214478	1
MO000214493	1
MO000214495	1
MO000214501	1
MO000214502	1
MO000214503	1
MO000214505	1
MO000214506	1
MO000214508	1
MO000214526	1
MO000214529	1
MO000214535	1
MO000214536	1
MO000214538	1
MO000214539	1
MO000214552	1
MO000214553	1
MO000214561	1
MO000214586	1
MO000214600	1
MO000214608	1
MO000214610	1
MO000214612	1
MO000214614	1
MO000214616	1
MO000214619	1
MO000214641	1
MO000214643	1
MO000214645	1
MO000214659	1
MO000214660	1
MO000214661	1
MO000214662	1
MO000214664	1
MO000214665	1
MO000214666	1
MO000214668	1
MO000214672	1
MO000214707	1
MO000214709	1
MO000214711	1
MO000214713	1
MO000214715	1
MO000214716	1
MO000214720	1
MO000214722	1
MO000214726	1
MO000214727	1
MO000214728	1
MO000214729	1
MO000214762	1
MO000214763	1
MO000214768	1
MO000214777	1
MO000214781	1
MO000214789	1
MO000214796	1
MO000214797	1
MO000214799	1
MO000214801	1
MO000214805	1
MO000214807	1
MO000214809	1
MO000214810	1
MO000214811	1
MO000214812	1
MO000214821	1
MO000214827	1
MO000214841	1
MO000214851	1
MO000214852	1
MO000214873	1
MO000214875	1
MO000214878	1
MO000214881	1
MO000214882	1
MO000214892	1
MO000214894	1
MO000214897	1
MO000214898	1
MO000214903	1
MO000214911	1
MO000214915	1
MO000214916	1
MO000214921	1
MO000214922	1
MO000214923	1
MO000214929	1
MO000214933	1
MO000214936	1
MO000214954	1
MO000214960	1
MO000214961	1
MO000214964	1
MO000214973	1
MO000214986	1
MO000214992	1
MO000214994	1
MO000214996	1
MO000214998	1
MO000214999	1
MO000215001	1
MO000215002	1
MO000215007	1
MO000215009	1
MO000215010	1
MO000215011	1
MO000215012	1
MO000215015	1
MO000215043	1
MO000215045	1
MO000215050	1
MO000215053	1
MO000215055	1
MO000215058	1
MO000215063	1
MO000215067	1
MO000215069	1
MO000215072	1
MO000215075	1
MO000215077	1
MO000215079	1
MO000215082	1
MO000215084	1
MO000215092	1
MO000215099	1
MO000215103	1
MO000215109	1
MO000215115	1
MO000215119	1
MO000215121	1
MO000215125	1
MO000215142	1
MO000215151	1
MO000215153	1
MO000215155	1
MO000215161	1
MO000215162	1
MO000215163	1
MO000215165	1
MO000215167	1
MO000215168	1
MO000215172	1
MO000215173	1
MO000215179	1
MO000215184	1
MO000215189	1
MO000215192	1
MO000215201	1
MO000215202	1
MO000215204	1
MO000215205	1
MO000215206	1
MO000215208	1
MO000215209	1
MO000215216	1
MO000215220	1
MO000215222	1
MO000215226	1
MO000215228	1
MO000215230	1
MO000215234	1
MO000215236	1
MO000215239	1
MO000215244	1
MO000215246	1
MO000215249	1
MO000215253	1
MO000215258	1
MO000215261	1
MO000215262	1
MO000215264	1
MO000215276	1
MO000215278	1
MO000215284	1
MO000215292	1
MO000215306	1
MO000215311	1
MO000215323	1
MO000215329	1
MO000215333	1
MO000215335	1
MO000215340	1
MO000215344	1
MO000215350	1
MO000215351	1
MO000215353	1
MO000215358	1
MO000215360	1
MO000215361	1
MO000215366	1
MO000215367	1
MO000215369	1
MO000215377	1
MO000215385	1
MO000215386	1
MO000215390	1
MO000215398	1
MO000215400	1
MO000215407	1
MO000215409	1
MO000215413	1
MO000215419	1
MO000215425	1
MO000215429	1
MO000215430	1
MO000215431	1
MO000215432	1
MO000215440	1
MO000215444	1
MO000215453	1
MO000215455	1
MO000215456	1
MO000215477	1
MO000215481	1
MO000215484	1
MO000215485	1
MO000215487	1
MO000215501	1
MO000215502	1
MO000215507	1
MO000215509	1
MO000215510	1
MO000215514	1
MO000215518	1
MO000215527	1
MO000215535	1
MO000215536	1
MO000215551	1
MO000215552	1
MO000215559	1
MO000215561	1
MO000215562	1
MO000215573	1
MO000215582	1
MO000215589	1
MO000215592	1
MO000215594	1
MO000215596	1
MO000215599	1
MO000215601	1
MO000215604	1
MO000215611	1
MO000215614	1
MO000215616	1
MO000215617	1
MO000215622	1
MO000215623	1
MO000215625	1
MO000215626	1
MO000215631	1
MO000215635	1
MO000215642	1
MO000215645	1
MO000215653	1
MO000215655	1
MO000215659	1
MO000215663	1
MO000215667	1
MO000215670	1
MO000215671	1
MO000215691	1
MO000215702	1
MO000215703	1
MO000215705	1
MO000215706	1
MO000215716	1
MO000215723	1
MO000215730	1
MO000215738	1
MO000215743	1
MO000215749	1
MO000215760	1
MO000215763	1
MO000215765	1
MO000215776	1
MO000215778	1
MO000215781	1
MO000215824	1
MO000215826	1
MO000215828	1
MO000215831	1
MO000215835	1
MO000215836	1
MO000215837	1
MO000215838	1
MO000215840	1
MO000215842	1
MO000215848	1
MO000215850	1
MO000215851	1
MO000215852	1
MO000215853	1
MO000215855	1
MO000215856	1
MO000215857	1
MO000215863	1
MO000215876	1
MO000215879	1
MO000215880	1
MO000215881	1
MO000215882	1
MO000215884	1
MO000215886	1
MO000215891	1
MO000215896	1
MO000215898	1
MO000215901	1
MO000215902	1
MO000215921	1
MO000215922	1
MO000215964	1
MO000215981	1
MO000215985	1
MO000215988	1
MO000215993	1
MO000216004	1
MO000216005	1
MO000216006	1
MO000216008	1
MO000216011	1
MO000216012	1
MO000216014	1
MO000216031	1
MO000216046	1
MO000216047	1
MO000216050	1
MO000216051	1
MO000216085	1
MO000216087	1
MO000216088	1
MO000216094	1
MO000216095	1
MO000216097	1
MO000216098	1
MO000216108	1
MO000216116	1
MO000216119	1
MO000216120	1
MO000216121	1
MO000216126	1
MO000216133	1
MO000216137	1
MO000216138	1
MO000216139	1
MO000216140	1
MO000216144	1
MO000216145	1
MO000216148	1
MO000216149	1
MO000216151	1
MO000216154	1
MO000216156	1
MO000216160	1
MO000216162	1
MO000216164	1
MO000216178	1
MO000216180	1
MO000216181	1
MO000216182	1
MO000216193	1
MO000216196	1
MO000216198	1
MO000216199	1
MO000216201	1
MO000216205	1
MO000216208	1
MO000216211	1
MO000216216	1
MO000216219	1
MO000216222	1
MO000216225	1
MO000216235	1
MO000216236	1
MO000216238	1
MO000216242	1
MO000216243	1
MO000216256	1
MO000216263	1
MO000216270	1
MO000216272	1
MO000216274	1
MO000216309	1
MO000216313	1
MO000216322	1
MO000216324	1
MO000216334	1
MO000216335	1
MO000216337	1
MO000216338	1
MO000216340	1
MO000216342	1
MO000216345	1
MO000216346	1
MO000216347	1
MO000216348	1
MO000216349	1
MO000216352	1
MO000216353	1
MO000216354	1
MO000216362	1
MO000216373	1
MO000216375	1
MO000216379	1
MO000216380	1
MO000216414	1
MO000216415	1
MO000216417	1
MO000216424	1
MO000216426	1
MO000216458	1
MO000216477	1
MO000216486	1
MO000216495	1
MO000216508	1
MO000216509	1
MO000216510	1
MO000216512	1
MO000216516	1
MO000216517	1
MO000216518	1
MO000216519	1
MO000216521	1
MO000216523	1
MO000216524	1
MO000216527	1
MO000216529	1
MO000216532	1
MO000216534	1
MO000216535	1
MO000216541	1
MO000216549	1
MO000216572	1
MO000216573	1
MO000216574	1
MO000216575	1
MO000216577	1
MO000216578	1
MO000216579	1
MO000216580	1
MO000216582	1
MO000216590	1
MO000216592	1
MO000216594	1
MO000216596	1
MO000216600	1
MO000216602	1
MO000216603	1
MO000216605	1
MO000216607	1
MO000216611	1
MO000216617	1
MO000216619	1
MO000216620	1
MO000216621	1
MO000216622	1
MO000216623	1
MO000216624	1
MO000216626	1
MO000216641	1
MO000216645	1
MO000216647	1
MO000216962	1
MO000216964	1
MO000216979	1
MO000216980	1
MO000216981	1
MO000216986	1
MO000216987	1
MO000216989	1
MO000217000	1
MO000217002	1
MO000217004	1
MO000217005	1
MO000217020	1
MO000217021	1
MO000217024	1
MO000217026	1
MO000217030	1
MO000217038	1
MO000217039	1
MO000217043	1
MO000217063	1
MO000217074	1
MO000217078	1
MO000217082	1
MO000217084	1
MO000217526	1
MO000217530	1
MO000217532	1
MO000217535	1
MO000217537	1
MO000217541	1
MO000217542	1
MO000217549	1
MO000217550	1
MO000217553	1
MO000217557	1
MO000217558	1
MO000217567	1
MO000217578	1
MO000217614	1
MO000217632	1
MO000217643	1
MO000217645	1
MO000217657	1
MO000217658	1
MO000217659	1
MO000217665	1
MO000217680	1
MO000217693	1
MO000217705	1
MO000217711	1
MO000217713	1
MO000217714	1
MO000217715	1
MO000217716	1
MO000217718	1
MO000217724	1
MO000217727	1
MO000217729	1
MO000217742	1
MO000217744	1
MO000217746	1
MO000217750	1
MO000217751	1
MO000217752	1
MO000217763	1
MO000217765	1
MO000217766	1
MO000217768	1
MO000217778	1
MO000217789	1
MO000217790	1
MO000217800	1
MO000217802	1
MO000217803	1
MO000217805	1
MO000217820	1
MO000217822	1
MO000217826	1
MO000217842	1
MO000217843	1
MO000217850	1
MO000217852	1
MO000217858	1
MO000217940	1
MO000217946	1
MO000217948	1
MO000217954	1
MO000217956	1
MO000217958	1
MO000217960	1
MO000217962	1
MO000217964	1
MO000217966	1
MO000217993	1
MO000217999	1
MO000218013	1
MO000218016	1
MO000218018	1
MO000218019	1
MO000218033	1
MO000218044	1
MO000218045	1
MO000218048	1
MO000218049	1
MO000218057	1
MO000218059	1
MO000218061	1
MO000218064	1
MO000218067	1
MO000218068	1
MO000218072	1
MO000218078	1
MO000218087	1
MO000218094	1
MO000218095	1
MO000218096	1
MO000218099	1
MO000218101	1
MO000218107	1
MO000218111	1
MO000218113	1
MO000218115	1
MO000218116	1
MO000218123	1
MO000218127	1
MO000218133	1
MO000218143	1
MO000218145	1
MO000218146	1
MO000218148	1
MO000218152	1
MO000218153	1
MO000218157	1
MO000218162	1
MO000218167	1
MO000218177	1
MO000218178	1
MO000218182	1
MO000218196	1
MO000218209	1
MO000218213	1
MO000218214	1
MO000218219	1
MO000218220	1
MO000218221	1
MO000218223	1
MO000218226	1
MO000218242	1
MO000218246	1
MO000218253	1
MO000218260	1
MO000218271	1
MO000218272	1
MO000218274	1
MO000218275	1
MO000218277	1
MO000218285	1
MO000218286	1
MO000218288	1
MO000218289	1
MO000218294	1
MO000218299	1
MO000218300	1
MO000218301	1
MO000218304	1
MO000218307	1
MO000218309	1
MO000218312	1
MO000218313	1
MO000218320	1
MO000218324	1
MO000218328	1
MO000218331	1
MO000218335	1
MO000218337	1
MO000218339	1
MO000218340	1
MO000218343	1
MO000218347	1
MO000218357	1
MO000218358	1
MO000218362	1
MO000218363	1
MO000218373	1
MO000218379	1
MO000218385	1
MO000218390	1
MO000218392	1
MO000218394	1
MO000218397	1
MO000218400	1
MO000218403	1
MO000218404	1
MO000218406	1
MO000218411	1
MO000218412	1
MO000218416	1
MO000218419	1
MO000218425	1
MO000218432	1
MO000218433	1
MO000218438	1
MO000218441	1
MO000218442	1
MO000218483	1
MO000218487	1
MO000218500	1
MO000218504	1
MO000218505	1
MO000218508	1
MO000218509	1
MO000218511	1
MO000218520	1
MO000218523	1
MO000218528	1
MO000218534	1
MO000218536	1
MO000218538	1
MO000218542	1
MO000218546	1
MO000218547	1
MO000218568	1
MO000218585	1
MO000218595	1
MO000218597	1
MO000218613	1
MO000218619	1
MO000218622	1
MO000218623	1
MO000218625	1
MO000218634	1
MO000218640	1
MO000218642	1
MO000218644	1
MO000218654	1
MO000218662	1
MO000218663	1
MO000218665	1
MO000218668	1
MO000218671	1
MO000218673	1
MO000218675	1
MO000218685	1
MO000218686	1
MO000218691	1
MO000218695	1
MO000218708	1
MO000218744	1
MO000218751	1
MO000218760	1
MO000218780	1
MO000218792	1
MO000218797	1
MO000218807	1
MO000218812	1
MO000218819	1
MO000218820	1
MO000218828	1
MO000218838	1
MO000218839	1
MO000218845	1
MO000218850	1
MO000218854	1
MO000218856	1
MO000218861	1
MO000218862	1
MO000218864	1
MO000218866	1
MO000218877	1
MO000218890	1
MO000218913	1
MO000218934	1
MO000218942	1
MO000218944	1
MO000218950	1
MO000218951	1
MO000218955	1
MO000218973	1
MO000218986	1
MO000218988	1
MO000218997	1
MO000219000	1
MO000219031	1
MO000219038	1
MO000219039	1
MO000219041	1
MO000219048	1
MO000219050	1
MO000219056	1
MO000219062	1
MO000219067	1
MO000219073	1
MO000219074	1
MO000219081	1
MO000219082	1
MO000219093	1
MO000219096	1
MO000219105	1
MO000219139	1
MO000219143	1
MO000219145	1
MO000219155	1
MO000219156	1
MO000219182	1
MO000219195	1
MO000219197	1
MO000219198	1
MO000219202	1
MO000219203	1
MO000219204	1
MO000219206	1
MO000219208	1
MO000219210	1
MO000219224	1
MO000219230	1
MO000219232	1
MO000219233	1
MO000219235	1
MO000219237	1
MO000219249	1
MO000219253	1
MO000219254	1
MO000219256	1
MO000219257	1
MO000219259	1
MO000219265	1
MO000219266	1
MO000219274	1
MO000219275	1
MO000219279	1
MO000219281	1
MO000219288	1
MO000219293	1
MO000219295	1
MO000219297	1
MO000219299	1
MO000219304	1
MO000219306	1
MO000219311	1
MO000219313	1
MO000219319	1
MO000219320	1
MO000219321	1
MO000219337	1
MO000219339	1
MO000219349	1
MO000219351	1
MO000219353	1
MO000219359	1
MO000219360	1
MO000219361	1
MO000219363	1
MO000219365	1
MO000219369	1
MO000219374	1
MO000219376	1
MO000219385	1
MO000219387	1
MO000219389	1
MO000219397	1
MO000219400	1
MO000219401	1
MO000219402	1
MO000219404	1
MO000219406	1
MO000219408	1
MO000219409	1
MO000219411	1
MO000219414	1
MO000219421	1
MO000219423	1
MO000219425	1
MO000219426	1
MO000219427	1
MO000219428	1
MO000219429	1
MO000219431	1
MO000219432	1
MO000219434	1
MO000219436	1
MO000219446	1
MO000219450	1
MO000219457	1
MO000219463	1
MO000219470	1
MO000219473	1
MO000219478	1
MO000219479	1
MO000219485	1
MO000219490	1
MO000219492	1
MO000219495	1
MO000219496	1
MO000219497	1
MO000219498	1
MO000219503	1
MO000219505	1
MO000219510	1
MO000219513	1
MO000219515	1
MO000219523	1
MO000219527	1
MO000219528	1
MO000219529	1
MO000219532	1
MO000219533	1
MO000219534	1
MO000219536	1
MO000219537	1
MO000219542	1
MO000219543	1
MO000219545	1
MO000219548	1
MO000219556	1
MO000219558	1
MO000219559	1
MO000219561	1
MO000219563	1
MO000219564	1
MO000219568	1
MO000219570	1
MO000219580	1
MO000219583	1
MO000219588	1
MO000219590	1
MO000219591	1
MO000219593	1
MO000219595	1
MO000219597	1
MO000219599	1
MO000219606	1
MO000219610	1
MO000219613	1
MO000219619	1
MO000219634	1
MO000219635	1
MO000219637	1
MO000219638	1
MO000219642	1
MO000219648	1
MO000219661	1
MO000219662	1
MO000219667	1
MO000219669	1
MO000219688	1
MO000219690	1
MO000219691	1
MO000219695	1
MO000219697	1
MO000219699	1
MO000219701	1
MO000219719	1
MO000219724	1
MO000219730	1
MO000219731	1
MO000219737	1
MO000219739	1
MO000219769	1
MO000219774	1
MO000219775	1
MO000219810	1
MO000219811	1
MO000219812	1
MO000219814	1
MO000219816	1
MO000219832	1
MO000219846	1
MO000219848	1
MO000219849	1
MO000219872	1
MO000219874	1
MO000219879	1
MO000219880	1
MO000219882	1
MO000219906	1
MO000219907	1
MO000219909	1
MO000219913	1
MO000219915	1
MO000219921	1
MO000219931	1
MO000219935	1
MO000219950	1
MO000219954	1
MO000219957	1
MO000219961	1
MO000219970	1
MO000219977	1
MO000219978	1
MO000219980	1
MO000219982	1
MO000219984	1
MO000219986	1
MO000219988	1
MO000219992	1
MO000219994	1
MO000219996	1
MO000219998	1
MO000220000	1
MO000220002	1
MO000220004	1
MO000220005	1
MO000220007	1
MO000220009	1
MO000220011	1
MO000220013	1
MO000220015	1
MO000220017	1
MO000220019	1
MO000220021	1
MO000220023	1
MO000220025	1
MO000220027	1
MO000220029	1
MO000220034	1
MO000220036	1
MO000220038	1
MO000220039	1
MO000220042	1
MO000220044	1
MO000220046	1
MO000220048	1
MO000220050	1
MO000220052	1
MO000220054	1
MO000220055	1
MO000220057	1
MO000220062	1
MO000220064	1
MO000220067	1
MO000220070	1
MO000220071	1
MO000220077	1
MO000220079	1
MO000220089	1
MO000220092	1
MO000220093	1
MO000220100	1
MO000220101	1
MO000220108	1
MO000220116	1
MO000220118	1
MO000220120	1
MO000220128	1
MO000220143	1
MO000220144	1
MO000220146	1
MO000220161	1
MO000220163	1
MO000220165	1
MO000220173	1
MO000220183	1
MO000220187	1
MO000220188	1
MO000220189	1
MO000220193	1
MO000220196	1
MO000220200	1
MO000220202	1
MO000220213	1
MO000220218	1
MO000220219	1
MO000220220	1
MO000220221	1
MO000220223	1
MO000220224	1
MO000220227	1
MO000220230	1
MO000220232	1
MO000220237	1
MO000220242	1
MO000220244	1
MO000220259	1
MO000220261	1
MO000220263	1
MO000220264	1
MO000220266	1
MO000220275	1
MO000220276	1
MO000220281	1
MO000220290	1
MO000220294	1
MO000220296	1
MO000220297	1
MO000220298	1
MO000220300	1
MO000220301	1
MO000220304	1
MO000220307	1
MO000220309	1
MO000220312	1
MO000220313	1
MO000220315	1
MO000220334	1
MO000220352	1
MO000220355	1
MO000220357	1
MO000220358	1
MO000220361	1
MO000220363	1
MO000220365	1
MO000220368	1
MO000220369	1
MO000220370	1
MO000220372	1
MO000220374	1
MO000220376	1
MO000220378	1
MO000220380	1
MO000220382	1
MO000220389	1
MO000220404	1
MO000220409	1
MO000220410	1
MO000220423	1
MO000220425	1
MO000220430	1
MO000220432	1
MO000220433	1
MO000220436	1
MO000220438	1
MO000220468	1
MO000220469	1
MO000220470	1
MO000220478	1
MO000220484	1
MO000220488	1
MO000220507	1
MO000220510	1
MO000220525	1
MO000220533	1
MO000220540	1
MO000220549	1
MO000220550	1
MO000220551	1
MO000220553	1
MO000220563	1
MO000220602	1
MO000220603	1
MO000220613	1
MO000220618	1
MO000220623	1
MO000220630	1
MO000220639	1
MO000220642	1
MO000220649	1
MO000220686	1
MO000220697	1
MO000220699	1
MO000220711	1
MO000220713	1
MO000220718	1
MO000220722	1
MO000220723	1
MO000220730	1
MO000220744	1
MO000220760	1
MO000220769	1
MO000220782	1
MO000220795	1
MO000220805	1
MO000220807	1
MO000220813	1
MO000220815	1
MO000220821	1
MO000220822	1
MO000220824	1
MO000220828	1
MO000220832	1
MO000220836	1
MO000220838	1
MO000220841	1
MO000220843	1
MO000220851	1
MO000220863	1
MO000220865	1
MO000220867	1
MO000220873	1
MO000220883	1
MO000220933	1
MO000220940	1
MO000220942	1
MO000220976	1
MO000220977	1
MO000220980	1
MO000220988	1
MO000220989	1
MO000220991	1
MO000221005	1
MO000221008	1
MO000221009	1
MO000221014	1
MO000221015	1
MO000221016	1
MO000221021	1
MO000221022	1
MO000221023	1
MO000221030	1
MO000221032	1
MO000221034	1
MO000221035	1
MO000221040	1
MO000221052	1
MO000221053	1
MO000221074	1
MO000221076	1
MO000221078	1
MO000221084	1
MO000221088	1
MO000221090	1
MO000221091	1
MO000221093	1
MO000221094	1
MO000221096	1
MO000221097	1
MO000221099	1
MO000221100	1
MO000221107	1
MO000221108	1
MO000221115	1
MO000221128	1
MO000221129	1
MO000221131	1
MO000221132	1
MO000221138	1
MO000221143	1
MO000221145	1
MO000221146	1
MO000221188	1
MO000221190	1
MO000221193	1
MO000221195	1
MO000221197	1
MO000221198	1
MO000221199	1
MO000221205	1
MO000221207	1
MO000221209	1
MO000221225	1
MO000221232	1
MO000221234	1
MO000221241	1
MO000221258	1
MO000221262	1
MO000221266	1
MO000221269	1
MO000221271	1
MO000221273	1
MO000221275	1
MO000221279	1
MO000221289	1
MO000221292	1
MO000221306	1
MO000221315	1
MO000221317	1
MO000221320	1
MO000221321	1
MO000221323	1
MO000221324	1
MO000221325	1
MO000221332	1
MO000221333	1
MO000221336	1
MO000221339	1
MO000221341	1
MO000221348	1
MO000221353	1
MO000221358	1
MO000221359	1
MO000221361	1
MO000221365	1
MO000221377	1
MO000221383	1
MO000221387	1
MO000221388	1
MO000221395	1
MO000221403	1
MO000221405	1
MO000221407	1
MO000221416	1
MO000221431	1
MO000221437	1
MO000221456	1
MO000221463	1
MO000221468	1
MO000221470	1
MO000221472	1
MO000221474	1
MO000221483	1
MO000221485	1
MO000221496	1
MO000221498	1
MO000221503	1
MO000221520	1
MO000221523	1
MO000221525	1
MO000221528	1
MO000221540	1
MO000221548	1
MO000221553	1
MO000221576	1
MO000221607	1
MO000221608	1
MO000221609	1
MO000221614	1
MO000221629	1
MO000221630	1
MO000221634	1
MO000221637	1
MO000221638	1
MO000221647	1
MO000221650	1
MO000221671	1
MO000221675	1
MO000221685	1
MO000221687	1
MO000221693	1
MO000221697	1
MO000221699	1
MO000221703	1
MO000221724	1
MO000221726	1
MO000221728	1
MO000221730	1
MO000221731	1
MO000221734	1
MO000221735	1
MO000221739	1
MO000221740	1
MO000221743	1
MO000221745	1
MO000221746	1
MO000221748	1
MO000221750	1
MO000221751	1
MO000221754	1
MO000221755	1
MO000221756	1
MO000221757	1
MO000221758	1
MO000221765	1
MO000221777	1
MO000221782	1
MO000221784	1
MO000221789	1
MO000221798	1
MO000221800	1
MO000221805	1
MO000221806	1
MO000221808	1
MO000221810	1
MO000221817	1
MO000221819	1
MO000221821	1
MO000221824	1
MO000221825	1
MO000221829	1
MO000221831	1
MO000221833	1
MO000221834	1
MO000221836	1
MO000221838	1
MO000221840	1
MO000221841	1
MO000221843	1
MO000221845	1
MO000221846	1
MO000221848	1
MO000221856	1
MO000221857	1
MO000221858	1
MO000221863	1
MO000221913	1
MO000221919	1
MO000221922	1
MO000221934	1
MO000221937	1
MO000221938	1
MO000221951	1
MO000221963	1
MO000221965	1
MO000221966	1
MO000221975	1
MO000221999	1
MO000222000	1
MO000222001	1
MO000222003	1
MO000222005	1
MO000222007	1
MO000222022	1
MO000222023	1
MO000222037	1
MO000222054	1
MO000222056	1
MO000222058	1
MO000222063	1
MO000222072	1
MO000222098	1
MO000222123	1
MO000222126	1
MO000222130	1
MO000222135	1
MO000222136	1
MO000222149	1
MO000222159	1
MO000222160	1
MO000222171	1
MO000222177	1
MO000222192	1
MO000222193	1
MO000222194	1
