ID	Ensembl ID	Gene symbol	Gene symbol ID	Average Intensity	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Transpath ID	UniProt ID	Z-Score
MO000000248	ENSG00000104365,ENSG00000213341		CHUK	12.373726233721133	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	IKK-alpha(h),IKK-beta-isoform1(h)	9.340879	82	74074	20	0.40336174	MO000060068,MO000060084	O14920,O15111	2.4391096
MO000000254	ENSG00000109320,ENSG00000173039	RELA	NFKB1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000000266	ENSG00000137801,ENSG00000161638		ITGA5,THBS1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000000276	ENSG00000177606	JUN		44.46251991891073	0.024	["AP-4(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000257758"]	c-Jun(h)	9.831163	231	56556	17	0.33914766	MO000019469,MO000058322	P05412	2.9202287
MO000000277	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000000284	ENSG00000099804,ENSG00000186591			94.34502628353427	0.027	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cdc34(h),ube2h(h)	9.861625	129	75042	21	0.42801994	MO000019454,MO000119207	P49427,P62256	2.151469
MO000000286	ENSG00000100387,ENSG00000110395,ENSG00000117399,ENSG00000177479		ARIH2,CBL,CDC20	NaN	NaN	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Roc1(h)	NaN	0	0	0	NaN	MO000019440	P62877	NaN
MO000000292	ENSG00000161057		PSMC2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000000294	ENSG00000100387,ENSG00000110395,ENSG00000117399,ENSG00000177479		ARIH2,CBL,CDC20	NaN	NaN	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Roc1(h)	NaN	0	0	0	NaN	MO000019440	P62877	NaN
MO000000306	ENSG00000090339		ICAM1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000000337	ENSG00000169967			1.2990773985240511	0.031	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	MEKK2(h)	9.528746	168	84942	19	0.41795808	MO000030900	Q9Y2U5	1.688215
MO000000341	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000007821	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000007822	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000007906	ENSG00000101266		CSNK2A1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000008120	ENSG00000099804,ENSG00000186591			94.34502628353427	0.027	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	Cdc34(h),ube2h(h)	9.861625	129	75042	21	0.42801994	MO000019454,MO000119207	P49427,P62256	2.151469
MO000009092	ENSG00000169967			1.2990773985240511	0.031	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	MEKK2(h)	9.528746	168	84942	19	0.41795808	MO000030900	Q9Y2U5	1.688215
MO000009386	ENSG00000169032			620.141968580609	0.024	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	MEK1-isoform2(h)	8.892039	170	85648	19	0.43320647	MO000256191	Q02750	1.6698883
MO000009772	ENSG00000141905	NFIC		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000009776	ENSG00000141905	NFIC		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000009858	ENSG00000151414			222.0444360560357	0.032	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000129437","MO000257758"]	NIMA(h)	9.329146	223	67191	18	0.33663732	MO000133606	Q8TDX7	1.7622691
MO000011894	ENSG00000139687		RB1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000013122	ENSG00000168610		STAT3	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000013123	ENSG00000168610		STAT3	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000013470	ENSG00000135605		TEC	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000013471	ENSG00000135605		TEC	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000014018	ENSG00000137801		THBS1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016568	ENSG00000141510		TP53	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016574	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000016584	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000016585	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000016586	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000016587	ENSG00000135341			9.80472830566038	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	TAK1(h),TAK1a(h),TAK1b(h),TAK1d(h)	9.594858	264	76129	20	0.4455038	MO000016584,MO000016585,MO000016587,MO000021242	O43318	2.4426556
MO000016627	ENSG00000136997	MYC		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016632	ENSG00000109320,ENSG00000173039	RELA	NFKB1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016633	ENSG00000109320		NFKB1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016634	ENSG00000173039	RELA		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016635	ENSG00000173039	RELA		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016636	ENSG00000109320		NFKB1	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016661	ENSG00000104365,ENSG00000213341		CHUK	12.373726233721133	0.01	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000125399","MO000125401","MO000129437","MO000257758"]	IKK-alpha(h),IKK-beta-isoform1(h)	9.340879	82	74074	20	0.40336174	MO000060068,MO000060084	O14920,O15111	2.4391096
MO000016677	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016681	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016708	ENSG00000154229		PRKCA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016714	ENSG00000154229		PRKCA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016717	ENSG00000154229		PRKCA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016720	ENSG00000154229		PRKCA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016791	ENSG00000163235		TGFA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016802	ENSG00000170836		PPM1D	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016803	ENSG00000170836		PPM1D	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016805	ENSG00000132155			11.984172105543447	0.026	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	Raf-1-isoform1(h),Raf-1-isoform2(h)	9.6832695	177	79229	19	0.38069612	MO000057036,MO000178581	P04049	1.8105198
MO000016806	ENSG00000132155			11.984172105543447	0.026	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	Raf-1-isoform1(h),Raf-1-isoform2(h)	9.6832695	177	79229	19	0.38069612	MO000057036,MO000178581	P04049	1.8105198
MO000016807	ENSG00000132155			11.984172105543447	0.026	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	Raf-1-isoform1(h),Raf-1-isoform2(h)	9.6832695	177	79229	19	0.38069612	MO000057036,MO000178581	P04049	1.8105198
MO000016815	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016816	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016817	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016818	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016819	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016822	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016825	ENSG00000175387		SMAD2	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016839	ENSG00000077238		IL4R	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016841	ENSG00000072062		PRKACA	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016862	ENSG00000168610		STAT3	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016869	ENSG00000146648		EGFR	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016872	ENSG00000110395		CBL	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016885	ENSG00000179295		PTPN11	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016886	ENSG00000179295		PTPN11	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016903	ENSG00000050748			25.2930196772052	0.026	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000129437","MO000257758"]	JNK2-Alpha-1(h),JNK2alpha-2(h)	9.434316	168	62794	18	0.44725743	MO000031000,MO000256146	P45984-2	2.9006243
MO000016910	ENSG00000169032			620.141968580609	0.024	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000129437","MO000257758"]	MEK1-isoform2(h)	8.892039	170	85648	19	0.43320647	MO000256191	Q02750	1.6698883
MO000016914	ENSG00000107643		MAPK8	24.878764667950193	0.005	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TCF-4-isoform10(h)","TCF-4-isoform8(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000116288","MO000125399","MO000125401","MO000129437","MO000257758"]	JNK1(h),JNK1alpha1(h),JNK1beta1(h)	8.873051	185	92408	21	0.6949053	MO000007821,MO000030998,MO000033485	P45983-3	3.0624542
MO000016927	ENSG00000148737	TCF7L2		NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016941	ENSG00000082701			33.167216033505284	0.007	["AP-4(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","TCF-4(h)","TFII-I(h)","TFII-I-isoform1(h)","TFII-I-isoform2(h)","TFII-I-isoform3(h)","TFII-I-isoform4(h)","c-Jun(h)","c-Myc(h)","c-Myc-isoform1(h)","c-Myc-isoform2(h)"]	["MO000019363","MO000019469","MO000019613","MO000019622","MO000024660","MO000025736","MO000026882","MO000027279","MO000056483","MO000058322","MO000079319","MO000079350","MO000083183","MO000083184","MO000083186","MO000083187","MO000129437","MO000257758"]	GSK3beta-isoform1(h),GSK3beta-isoform2(h)	9.312987	70	75611	18	0.4123768	MO000057456,MO000080970	P49841	2.447315
MO000016957	ENSG00000179295		PTPN11	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
MO000016969	ENSG00000177885,ENSG00000179295		GRB2,PTPN11	NaN	NaN	[]	[]		NaN	0	0	0	NaN			NaN
