"","TF","symbol","gene"
"2205","V.TAL1BETAE47_01","TCF3","RHOD"
"2206","V.TAL1BETAE47_01","TCF3","HMGA2"
"2207","V.TAL1BETAE47_01","TCF3","VIM"
"2208","V.TAL1BETAE47_01","TCF3","CKAP5"
"2209","V.TAL1BETAE47_01","TCF3","PIAS3"
"2210","V.TAL1BETAE47_01","TCF3","AURKA"
"2211","V.TAL1BETAE47_01","TCF3","ITGB8"
"2212","V.TAL1BETAE47_01","TCF3","KLHL12"
"2213","V.TAL1BETAE47_01","TCF3","MEX3B"
"2214","V.TAL1BETAE47_01","TCF3","LTBP3"
"2215","V.TAL1BETAE47_01","TCF3","TP53"
"2216","V.TAL1BETAE47_01","TCF3","FGF13"
"2217","V.TAL1BETAE47_01","TCF3","IL7R"
"2218","V.TAL1BETAE47_01","TCF3","STX6"
"2219","V.TAL1BETAE47_01","TCF3","ADAM9"
"2220","V.TAL1BETAE47_01","TCF3","RRM2B"
"2221","V.TAL1BETAE47_01","TCF3","DNAJB2"
"2222","V.TAL1BETAE47_01","TCF3","CD55"
"2223","V.TAL1BETAE47_01","TCF3","TPX2"
"2224","V.TAL1BETAE47_01","TCF3","MAPT"
"2225","V.TAL1BETAE47_01","TCF3","TGFB1"
"2226","V.TAL1BETAE47_01","TCF3","LIMK2"
"2227","V.TAL1BETAE47_01","TCF3","PKIA"
"2228","V.TAL1BETAE47_01","TCF3","S100A2"
"2229","V.TAL1BETAE47_01","TCF3","ROCK1"
"2230","V.TAL1BETAE47_01","TCF3","PAG1"
"2231","V.TAL1BETAE47_01","TCF3","SNRPA"
"2232","V.TAL1BETAE47_01","TCF3","FBLN1"
"2233","V.TAL1BETAE47_01","TCF3","BUB1"
"2234","V.TAL1BETAE47_01","TCF3","PTPRA"
"2235","V.TAL1BETAE47_01","TCF3","RASGRF1"
"2236","V.TAL1BETAE47_01","TCF3","HMGB2"
"2237","V.TAL1BETAE47_01","TCF3","MAD2L2"
"2238","V.TAL1BETAE47_01","TCF3","BIRC6"
"2239","V.TAL1BETAE47_01","TCF3","SNAP29"
"2240","V.TAL1BETAE47_01","TCF3","SKIL"
"2241","V.TAL1BETAE47_01","TCF3","EGFR"
"2242","V.TAL1BETAE47_01","TCF3","ATF3"
"2243","V.TAL1BETAE47_01","TCF3","ANXA1"
"2244","V.TAL1BETAE47_01","TCF3","NUF2"
"2245","V.TAL1BETAE47_01","TCF3","BACE1"
"2246","V.TAL1BETAE47_01","TCF3","MAPK13"
"2247","V.TAL1BETAE47_01","TCF3","LRP1"
"2248","V.TAL1BETAE47_01","TCF3","TNK2"
"2249","V.TAL1BETAE47_01","TCF3","TNIK"
"2250","V.TAL1BETAE47_01","TCF3","SRPK1"
"2251","V.TAL1BETAE47_01","TCF3","PLK1"
"2252","V.TAL1BETAE47_01","TCF3","COL13A1"
"2253","V.TAL1BETAE47_01","TCF3","EVL"
"2254","V.TAL1BETAE47_01","TCF3","ARID3A"
"2255","V.TAL1BETAE47_01","TCF3","TRIM33"
"2256","V.TAL1BETAE47_01","TCF3","CABLES2"
"2257","V.TAL1BETAE47_01","TCF3","SERPINA1"
"2258","V.TAL1BETAE47_01","TCF3","TGFA"
"2259","V.TCF4_Q5_02","CTNNB1","MEX3B"
"2260","V.TCF4_Q5_02","CTNNB1","TAF12"
"2261","V.TCF4_Q5_02","CTNNB1","LRP1"
"2262","V.TCF4_Q5_02","CTNNB1","PKIA"
"2263","V.TCF4_Q5_02","CTNNB1","BUB1"
"2264","V.TCF4_Q5_02","CTNNB1","LIMK2"
"2265","V.TCF4_Q5_02","CTNNB1","TRIM33"
"2266","V.TCF4_Q5_02","CTNNB1","SERPINA1"
"2267","V.TCF4_Q5_02","CTNNB1","ATF3"
"2268","V.TCF4_Q5_02","CTNNB1","FGF13"
"2269","V.TCF4_Q5_02","CTNNB1","VIM"
"2270","V.TCF4_Q5_02","CTNNB1","SELPLG"
"2271","V.TCF4_Q5_02","CTNNB1","PLK1"
"2272","V.TCF4_Q5_02","CTNNB1","LTBP3"
"2273","V.TCF4_Q5_02","CTNNB1","ITGB8"
"2274","V.TCF4_Q5_02","CTNNB1","TACC1"
"2275","V.TCF4_Q5_02","CTNNB1","EGFR"
"2276","V.TCF4_Q5_02","CTNNB1","EVL"
"2277","V.TCF4_Q5_02","CTNNB1","TNIK"
"2278","V.TCF4_Q5_02","CTNNB1","KLHL12"
"2279","V.TCF4_Q5_02","CTNNB1","FBLN1"
"2280","V.TCF4_Q5_02","CTNNB1","FYN"
"2281","V.TCF4_Q5_02","CTNNB1","CABLES2"
"2282","V.TCF4_Q5_02","CTNNB1","TOP2A"
"2283","V.TCF4_Q5_02","CTNNB1","TP53"
"2284","V.TCF4_Q5_02","CTNNB1","NMT2"
"2285","V.TCF4_Q5_02","CTNNB1","TAF1B"
"2286","V.TCF4_Q5_02","CTNNB1","TPX2"
"2287","V.TCF4_Q5_02","CTNNB1","CXXC5"
"2288","V.TCF4_Q5_02","CTNNB1","BACE1"
"2289","V.TCF4_Q5_02","CTNNB1","BGN"
"2290","V.TCF4_Q5_02","CTNNB1","ANXA1"
"2291","V.TCF4_Q5_02","CTNNB1","ADAM9"
"2292","V.TCF4_Q5_02","CTNNB1","COL13A1"
"2293","V.TCF4_Q5_02","CTNNB1","MAPK13"
"2294","V.TCF4_Q5_02","CTNNB1","CD55"
"2295","V.TCF4_Q5_02","CTNNB1","SNRPA"
"2296","V.TCF4_Q5_02","CTNNB1","AURKA"
"2297","V.TCF4_Q5_02","CTNNB1","IL7R"
"2298","V.TEAD4TCF3_01","TCF3","MOCOS"
"2299","V.TEAD4TCF3_01","TCF3","TBL1X"
"2300","V.TEAD4TCF3_01","TCF3","IL4R"
"2301","V.TEAD4TCF3_01","TCF3","LIMK2"
"2302","V.TEAD4TCF3_01","TCF3","FYN"
"2303","V.TEAD4TCF3_01","TCF3","ICAM1"
"2304","V.TEAD4TCF3_01","TCF3","MAD2L2"
"2305","V.TEAD4TCF3_01","TCF3","RHOD"
"2306","V.TEAD4TCF3_01","TCF3","BUB1"
"2307","V.TEAD4TCF3_01","TCF3","GSN"
"2308","V.TEAD4TCF3_01","TCF3","BIRC6"
"2309","V.TEAD4TCF3_01","TCF3","AURKA"
"2310","V.TEAD4TCF3_01","TCF3","KAT2A"
"2311","V.TEAD4TCF3_01","TCF3","SMAD4"
"2312","V.TEAD4TCF3_01","TCF3","S100A2"
"2313","V.TEAD4TCF3_01","TCF3","FGF13"
"2314","V.TEAD4TCF3_01","TCF3","BGN"
"2315","V.TEAD4TCF3_01","TCF3","HUWE1"
"2316","V.TEAD4TCF3_01","TCF3","SKIL"
"2317","V.TEAD4TCF3_01","TCF3","FBLN1"
"2318","V.TEAD4TCF3_01","TCF3","ANXA1"
"2319","V.TEAD4TCF3_01","TCF3","ROCK1"
"2320","V.TEAD4TCF3_01","TCF3","PKIA"
"2321","V.TEAD4TCF3_01","TCF3","PTPRA"
"2322","V.TEAD4TCF3_01","TCF3","KLHL12"
"2323","V.TEAD4TCF3_01","TCF3","CXXC5"
"2324","V.TEAD4TCF3_01","TCF3","CKAP5"
"2325","V.TEAD4TCF3_01","TCF3","PLK1"
"2326","V.TEAD4TCF3_01","TCF3","ATF3"
"2327","V.TEAD4TCF3_01","TCF3","TGFA"
"2328","V.TEAD4TCF3_01","TCF3","RASGRF1"
"2329","V.TEAD4TCF3_01","TCF3","HMGB2"
"2330","V.TEAD4TCF3_01","TCF3","SNRPA"
"2331","V.TEAD4TCF3_01","TCF3","SERPINA1"
"2332","V.TEAD4TCF3_01","TCF3","SRPK1"
"2333","V.TEAD4TCF3_01","TCF3","MAPK13"
"2334","V.TEAD4TCF3_01","TCF3","ITGB8"
"2335","V.TEAD4TCF3_01","TCF3","TNK2"
"2336","V.TEAD4TCF3_01","TCF3","IL7R"
"2337","V.TEAD4TCF3_01","TCF3","TRIM33"
"2338","V.TEAD4TCF3_01","TCF3","DNAJB2"
"2339","V.TEAD4TCF3_01","TCF3","NUF2"
"2340","V.TEAD4TCF3_01","TCF3","CABLES2"
