ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$ETV2CEBPD_01	0.07272727272727272	0.008378718056137411	8.68	0.8869	0.004897380902093214
V$ETV5HOXA2_01	0.03636363636363636	0.0041893590280687055	8.68	0.9019	0.05472226870207252
V$GLI1_02	0.03636363636363636	0.0041893590280687055	8.68	0.9858	0.05472226870207252
V$JUND_04	0.07272727272727272	0.008378718056137411	8.68	0.9791	0.004897380902093214
V$PLAGL2_01	0.03636363636363636	0.0041893590280687055	8.68	0.8996	0.05472226870207252
V$PRD51_01	0.03636363636363636	0.0041893590280687055	8.68	0.9172	0.05472226870207252
V$REST_Q5	0.03636363636363636	0.0041893590280687055	8.68	0.9826	0.05472226870207252
V$RORC_01	0.03636363636363636	0.0041893590280687055	8.68	0.9884	0.05472226870207252
V$SIN3A_03	0.03636363636363636	0.0041893590280687055	8.68	0.9699	0.05472226870207252
V$ZFP513_02	0.03636363636363636	0.0041893590280687055	8.68	0.9304	0.05472226870207252
V$ZFP553_03	0.03636363636363636	0.0041893590280687055	8.68	0.9499	0.05472226870207252
V$ZFP932_04	0.03636363636363636	0.0041893590280687055	8.68	0.9005	0.05472226870207252
V$ZNF275_02	0.03636363636363636	0.0041893590280687055	8.68	0.9201	0.05472226870207252
V$ZNF670_01	0.03636363636363636	0.0041893590280687055	8.68	0.9499	0.05472226870207252
V$ZNF708_03	0.03636363636363636	0.0041893590280687055	8.68	0.9665	0.05472226870207252
V$ZNF721_05	0.03636363636363636	0.0041893590280687055	8.68	0.9306	0.05472226870207252
V$ZNF883_01	0.03636363636363636	0.0041893590280687055	8.68	0.9184	0.05472226870207252
V$ESR1_06	0.09696969696969697	0.012568077084206116	7.7155555555555555	0.9255	0.0014410682845224264
V$HNF1A_03	0.19393939393939394	0.025136154168412233	7.7155555555555555	0.8502	5.116473094064637E-6
V$ZFP64_05	0.09696969696969697	0.012568077084206116	7.7155555555555555	0.7907	0.0014410682845224264
V$GCM1MAX_03	0.06060606060606061	0.008378718056137411	7.233333333333333	0.8785	0.014532165867566236
V$JUNB_02	0.06060606060606061	0.008378718056137411	7.233333333333333	1.0	0.014532165867566236
V$JUNFOSB_01	0.06060606060606061	0.008378718056137411	7.233333333333333	0.9891	0.014532165867566236
V$NF1C_03	0.06060606060606061	0.008378718056137411	7.233333333333333	0.9443	0.014532165867566236
V$NF1_Q6	0.06060606060606061	0.008378718056137411	7.233333333333333	0.9872	0.014532165867566236
V$PAX4_10	0.06060606060606061	0.008378718056137411	7.233333333333333	0.7268	0.014532165867566236
V$TCF17_04	0.06060606060606061	0.008378718056137411	7.233333333333333	0.9669	0.014532165867566236
V$ZFX_04	0.06060606060606061	0.008378718056137411	7.233333333333333	0.7387	0.014532165867566236
V$FOS_06	0.08484848484848484	0.012568077084206116	6.75111111111111	0.9888	0.004140284623581673
V$JUNDFOS_01	0.08484848484848484	0.012568077084206116	6.75111111111111	0.9681	0.004140284623581673
V$AFP1_Q6	0.09696969696969697	0.016757436112274822	5.786666666666667	0.9035	0.0033476209485457744
V$AP1_Q4_01	0.12121212121212122	0.020946795140343526	5.786666666666667	0.9968	0.0010009118074903785
V$ARNT_06	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9944	0.041326043673973085
V$ARNT_Q6_01	0.048484848484848485	0.008378718056137411	5.786666666666667	1.0	0.041326043673973085
V$FRA1_Q5	0.12121212121212122	0.020946795140343526	5.786666666666667	0.9962	0.0010009118074903785
V$FRA1_Q6	0.12121212121212122	0.020946795140343526	5.786666666666667	0.9988	0.0010009118074903785
V$GM397_03	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9476	0.041326043673973085
V$HEN1_02	0.048484848484848485	0.008378718056137411	5.786666666666667	0.895	0.041326043673973085
V$JUNDM2_04	0.09696969696969697	0.016757436112274822	5.786666666666667	0.9625	0.0033476209485457744
V$MOK2_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9678	0.041326043673973085
V$MYBL1TBX21_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.8564	0.041326043673973085
V$NKX22_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9822	0.041326043673973085
V$NRF3_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.8752	0.041326043673973085
V$PAX4_11	0.048484848484848485	0.008378718056137411	5.786666666666667	0.7309	0.041326043673973085
V$PRDM9_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.959	0.041326043673973085
V$SPDEF_05	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9533	0.041326043673973085
V$TBX1_01	0.09696969696969697	0.016757436112274822	5.786666666666667	0.7781	0.0033476209485457744
V$ZFP932_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.8966	0.041326043673973085
V$ZNF135_05	0.048484848484848485	0.008378718056137411	5.786666666666667	0.8781	0.041326043673973085
V$ZNF552_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.7536	0.041326043673973085
V$ZNF615_02	0.048484848484848485	0.008378718056137411	5.786666666666667	0.7756	0.041326043673973085
V$ZNF692_01	0.12121212121212122	0.020946795140343526	5.786666666666667	0.9052	0.0010009118074903785
